timestamp,cycle_sec,timestep,speed_mph,accel_meters_ps
2013-02-06 06:59:26,0,31411,0.0,0.0
2013-02-06 06:59:27,1,1,3.21283482143,3.21283482143
2013-02-06 06:59:28,2,1,5.86607142857,2.65323660714
2013-02-06 06:59:29,3,1,8.80930059524,2.94322916667
2013-02-06 06:59:30,4,1,11.5834821429,2.77418154762
2013-02-06 06:59:31,5,1,14.026264881,2.4427827381
2013-02-06 06:59:32,6,1,16.1893229167,2.16305803571
2013-02-06 06:59:33,7,1,18.2136904762,2.02436755952
2013-02-06 06:59:34,8,1,20.2191964286,2.00550595238
2013-02-06 06:59:35,9,1,22.2402529762,2.02105654762
2013-02-06 06:59:36,10,1,24.2261160714,1.98586309524
2013-02-06 06:59:37,11,1,26.1026041667,1.87648809524
2013-02-06 06:59:38,12,1,27.8374255952,1.73482142857
2013-02-06 06:59:39,13,1,29.4441964286,1.60677083333
2013-02-06 06:59:40,14,1,30.9412202381,1.49702380952
2013-02-06 06:59:41,15,1,32.3165178571,1.37529761905
2013-02-06 06:59:42,16,1,33.5203125,1.20379464286
2013-02-06 06:59:43,17,1,34.4819940476,0.961681547619
2013-02-06 06:59:44,18,1,35.1375,0.655505952381
2013-02-06 06:59:45,19,1,35.4577380952,0.320238095238
2013-02-06 06:59:46,20,1,35.4680059524,0.0102678571428
2013-02-06 06:59:47,21,1,35.2479166667,-0.220089285714
2013-02-06 06:59:48,22,1,34.9183035714,-0.329613095238
2013-02-06 06:59:49,23,1,34.6119047619,-0.306398809524
2013-02-06 06:59:50,24,1,34.425297619,-0.186607142857
2013-02-06 06:59:51,25,1,34.3892113095,-0.0360863095238
2013-02-06 06:59:52,26,1,34.4804315476,0.0912202380952
2013-02-06 06:59:53,27,1,34.6458333333,0.165401785714
2013-02-06 06:59:54,28,1,34.8105654762,0.164732142857
2013-02-06 06:59:55,29,1,34.8811011905,0.0705357142857
2013-02-06 06:59:56,30,1,34.7697172619,-0.111383928571
2013-02-06 06:59:57,31,1,34.4379464286,-0.331770833333
2013-02-06 06:59:58,32,1,33.9172619048,-0.520684523809
2013-02-06 06:59:59,33,1,33.2671875,-0.650074404762
2013-02-06 07:00:00,34,1,32.4845982143,-0.782589285714
2013-02-06 07:00:01,35,1,31.4468005952,-1.03779761905
2013-02-06 07:00:02,36,1,29.9617559524,-1.48504464286
2013-02-06 07:00:03,37,1,27.8992559524,-2.0625
2013-02-06 07:00:04,38,1,25.3257440476,-2.57351190476
2013-02-06 07:00:05,39,1,22.5875744048,-2.73816964286
2013-02-06 07:00:06,40,1,20.2770833333,-2.31049107143
2013-02-06 07:00:07,41,1,19.0267113095,-1.25037202381
2013-02-06 07:00:08,42,1,19.2100446429,0.183333333333
2013-02-06 07:00:09,43,1,20.7556547619,1.54561011905
2013-02-06 07:00:10,44,1,23.213764881,2.45811011905
2013-02-06 07:00:11,45,1,26.0116815476,2.79791666667
2013-02-06 07:00:12,46,1,28.7037202381,2.69203869048
2013-02-06 07:00:13,47,1,31.0665922619,2.36287202381
2013-02-06 07:00:14,48,1,33.0412946429,1.97470238095
2013-02-06 07:00:15,49,1,34.6404017857,1.59910714286
2013-02-06 07:00:16,50,1,35.9131696429,1.27276785714
2013-02-06 07:00:17,51,1,36.9397321429,1.0265625
2013-02-06 07:00:18,52,1,37.8017113095,0.861979166667
2013-02-06 07:00:19,53,1,38.5546875,0.752976190476
2013-02-06 07:00:20,54,1,39.2316964286,0.677008928571
2013-02-06 07:00:21,55,1,39.8536458333,0.621949404762
2013-02-06 07:00:22,56,1,40.4302827381,0.576636904762
2013-02-06 07:00:23,57,1,40.9572916667,0.527008928571
2013-02-06 07:00:24,58,1,41.4100446429,0.45275297619
2013-02-06 07:00:25,59,1,41.7462797619,0.336235119048
2013-02-06 07:00:26,60,1,41.9338541667,0.187574404762
2013-02-06 07:00:27,61,1,41.9843005952,0.0504464285714
2013-02-06 07:00:28,62,1,41.9552827381,-0.0290178571429
2013-02-06 07:00:29,63,1,41.9200892857,-0.0351934523809
2013-02-06 07:00:30,64,1,41.9348958333,0.014806547619
2013-02-06 07:00:31,65,1,42.0265625,0.0916666666667
2013-02-06 07:00:32,66,1,42.2016369048,0.175074404762
2013-02-06 07:00:33,67,1,42.4589285714,0.257291666667
2013-02-06 07:00:34,68,1,42.7884672619,0.329538690476
2013-02-06 07:00:35,69,1,43.1652529762,0.376785714286
2013-02-06 07:00:36,70,1,43.5517113095,0.386458333333
2013-02-06 07:00:37,71,1,43.9045386905,0.352827380952
2013-02-06 07:00:38,72,1,44.1826636905,0.278125
2013-02-06 07:00:39,73,1,44.3569940476,0.174330357143
2013-02-06 07:00:40,74,1,44.4169642857,0.0599702380953
2013-02-06 07:00:41,75,1,44.3730654762,-0.0438988095238
