,index,Power,time_stamp
0,11809,3516.090698924731,2019-12-20 21:30:00
1,11810,3516.0951634408602,2019-12-20 21:30:00
2,11811,3516.0996279569886,2019-12-20 21:30:00
3,11812,3516.104092473118,2019-12-20 21:30:00
4,11813,3516.1085559139788,2019-12-20 21:30:00
5,11814,3516.1130182795696,2019-12-20 21:30:00
6,11815,3516.1174806451613,2019-12-20 21:30:00
7,11816,3516.121941935484,2019-12-20 21:30:00
8,11817,3516.1264032258064,2019-12-20 21:30:00
9,11818,3516.13086344086,2019-12-20 21:30:00
10,11819,3516.1353236559144,2019-12-20 21:30:00
11,11820,3516.139782795699,2019-12-20 21:30:00
12,11821,3516.144240860215,2019-12-20 21:30:00
13,11822,3516.148698924731,2019-12-20 21:30:00
14,11823,3516.153156989247,2019-12-20 21:30:00
15,11824,3516.1576139784947,2019-12-20 21:30:00
16,11825,3516.162069892473,2019-12-20 21:30:00
17,11826,3516.166524731183,2019-12-20 21:30:00
18,11827,3516.1709806451613,2019-12-20 21:30:00
19,11828,3516.175434408602,2019-12-20 21:30:00
20,11829,3516.179888172043,2019-12-20 21:30:00
21,11830,3516.184340860215,2019-12-20 21:30:00
22,11831,3516.188793548387,2019-12-20 21:30:00
23,11832,3516.1932462365594,2019-12-20 21:30:00
24,11833,3516.1976967741934,2019-12-20 21:30:00
25,11834,3516.2021483870967,2019-12-20 21:30:00
26,11835,3516.206597849462,2019-12-20 21:30:00
27,11836,3516.2110473118278,2019-12-20 21:30:00
28,11837,3516.2154967741935,2019-12-20 21:30:00
29,11838,3516.2199451612896,2019-12-20 21:30:00
30,11839,3516.2243924731183,2019-12-20 21:30:00
31,11840,3516.228839784946,2019-12-20 21:30:00
32,11841,3516.233286021505,2019-12-20 21:30:00
33,11842,3516.237732258064,2019-12-20 21:30:00
34,11843,3516.2421774193544,2019-12-20 21:30:00
35,11844,3516.246622580645,2019-12-20 21:30:00
36,11845,3516.2510666666667,2019-12-20 21:30:00
37,11846,3516.255509677419,2019-12-20 21:30:00
38,11847,3516.259952688172,2019-12-20 21:30:00
39,11848,3516.264394623656,2019-12-20 21:30:00
40,11849,3516.2688365591393,2019-12-20 21:30:00
41,11850,3516.2732774193546,2019-12-20 21:30:00
42,11851,3516.2777182795694,2019-12-20 21:30:00
43,11852,3516.282158064516,2019-12-20 21:30:00
44,11853,3516.286597849462,2019-12-20 21:30:00
45,11854,3516.2910365591397,2019-12-20 21:30:00
46,11855,3516.295474193548,2019-12-20 21:30:00
47,11856,3516.2999118279567,2019-12-20 21:30:00
48,11857,3516.304348387097,2019-12-20 21:30:00
49,11858,3516.308784946236,2019-12-20 21:30:00
50,11859,3516.3132204301073,2019-12-20 21:30:00
51,11860,3516.3176559139783,2019-12-20 21:30:00
52,11861,3516.3220903225806,2019-12-20 21:30:00
53,11862,3516.326524731183,2019-12-20 21:30:00
54,11863,3516.330958064516,2019-12-20 21:30:00
55,11864,3516.3353903225807,2019-12-20 21:30:00
56,11865,3516.339822580645,2019-12-20 21:30:00
57,11866,3516.3442537634405,2019-12-20 21:30:00
58,11867,3516.348684946236,2019-12-20 21:30:00
59,11868,3516.3531150537633,2019-12-20 21:30:00
60,11869,3516.3575451612905,2019-12-20 21:30:00
61,11870,3516.361974193548,2019-12-20 21:30:00
62,11871,3516.3664032258066,2019-12-20 21:30:00
63,11872,3516.3708311827954,2019-12-20 21:30:00
64,11873,3516.375258064516,2019-12-20 21:30:00
65,11874,3516.3796849462365,2019-12-20 21:30:00
66,11875,3516.3841107526882,2019-12-20 21:30:00
67,11876,3516.3885365591395,2019-12-20 21:30:00
68,11877,3516.392961290322,2019-12-20 21:30:00
69,11878,3516.397386021505,2019-12-20 21:30:00
70,11879,3516.401809677419,2019-12-20 21:30:00
71,11880,3516.4062333333327,2019-12-20 21:30:00
72,11881,3516.4106559139786,2019-12-20 21:30:00
73,11882,3516.4150774193545,2019-12-20 21:30:00
74,11883,3516.4194989247308,2019-12-20 21:30:00
75,11884,3516.4239193548387,2019-12-20 21:30:00
76,11885,3516.428339784946,2019-12-20 21:30:00
77,11886,3516.432759139785,2019-12-20 21:30:00
