,index,Power,time_stamp
0,7833,3491.1251322580642,2019-11-22 03:30:00
1,7834,3491.1340978494623,2019-11-22 03:30:00
2,7835,3491.1430623655915,2019-11-22 03:30:00
3,7836,3491.1520247311823,2019-11-22 03:30:00
4,7837,3491.1609849462366,2019-11-22 03:30:00
5,7838,3491.1699430107524,2019-11-22 03:30:00
6,7839,3491.178898924731,2019-11-22 03:30:00
7,7840,3491.1878537634407,2019-11-22 03:30:00
8,7841,3491.196805376344,2019-11-22 03:30:00
9,7842,3491.2057559139785,2019-11-22 03:30:00
10,7843,3491.214704301075,2019-11-22 03:30:00
11,7844,3491.223650537634,2019-11-22 03:30:00
12,7845,3491.2325956989243,2019-11-22 03:30:00
13,7846,3491.241537634409,2019-11-22 03:30:00
14,7847,3491.250478494623,2019-11-22 03:30:00
15,7848,3491.259416129032,2019-11-22 03:30:00
16,7849,3491.2683526881715,2019-11-22 03:30:00
17,7850,3491.277287096774,2019-11-22 03:30:00
18,7851,3491.2862193548385,2019-11-22 03:30:00
19,7852,3491.295150537634,2019-11-22 03:30:00
20,7853,3491.3040784946234,2019-11-22 03:30:00
21,7854,3491.313005376344,2019-11-22 03:30:00
22,7855,3491.321930107527,2019-11-22 03:30:00
23,7856,3491.3308526881715,2019-11-22 03:30:00
24,7857,3491.3397731182795,2019-11-22 03:30:00
25,7858,3491.3486913978495,2019-11-22 03:30:00
26,7859,3491.357608602151,2019-11-22 03:30:00
27,7860,3491.3665236559136,2019-11-22 03:30:00
28,7861,3491.3754365591394,2019-11-22 03:30:00
29,7862,3491.3843473118277,2019-11-22 03:30:00
30,7863,3491.3932559139785,2019-11-22 03:30:00
31,7864,3491.4021623655913,2019-11-22 03:30:00
32,7865,3491.411067741935,2019-11-22 03:30:00
33,7866,3491.4199698924726,2019-11-22 03:30:00
34,7867,3491.428870967742,2019-11-22 03:30:00
35,7868,3491.437769892473,2019-11-22 03:30:00
36,7869,3491.4466677419355,2019-11-22 03:30:00
37,7870,3491.455562365591,2019-11-22 03:30:00
38,7871,3491.4644559139783,2019-11-22 03:30:00
39,7872,3491.473346236559,2019-11-22 03:30:00
40,7873,3491.4822354838707,2019-11-22 03:30:00
41,7874,3491.491122580645,2019-11-22 03:30:00
42,7875,3491.50000860215,2019-11-22 03:30:00
43,7876,3491.5088913978493,2019-11-22 03:30:00
44,7877,3491.5177731182794,2019-11-22 03:30:00
45,7878,3491.526652688172,2019-11-22 03:30:00
46,7879,3491.535530107527,2019-11-22 03:30:00
47,7880,3491.544405376344,2019-11-22 03:30:00
48,7881,3491.553278494623,2019-11-22 03:30:00
49,7882,3491.562150537634,2019-11-22 03:30:00
50,7883,3491.5710193548384,2019-11-22 03:30:00
51,7884,3491.579887096774,2019-11-22 03:30:00
52,7885,3491.5887526881716,2019-11-22 03:30:00
53,7886,3491.5976172043006,2019-11-22 03:30:00
54,7887,3491.6064784946234,2019-11-22 03:30:00
55,7888,3491.615338709677,2019-11-22 03:30:00
56,7889,3491.6241956989243,2019-11-22 03:30:00
57,7890,3491.6330516129033,2019-11-22 03:30:00
58,7891,3491.641906451613,2019-11-22 03:30:00
59,7892,3491.6507580645157,2019-11-22 03:30:00
60,7893,3491.65960860215,2019-11-22 03:30:00
61,7894,3491.668455913978,2019-11-22 03:30:00
62,7895,3491.677302150538,2019-11-22 03:30:00
63,7896,3491.686146236559,2019-11-22 03:30:00
64,7897,3491.6949892473117,2019-11-22 03:30:00
65,7898,3491.703829032258,2019-11-22 03:30:00
66,7899,3491.712667741935,2019-11-22 03:30:00
67,7900,3491.721504301075,2019-11-22 03:30:00
68,7901,3491.730338709677,2019-11-22 03:30:00
69,7902,3491.7391709677413,2019-11-22 03:30:00
70,7903,3491.7480021505376,2019-11-22 03:30:00
71,7904,3491.7568301075266,2019-11-22 03:30:00
72,7905,3491.765656989247,2019-11-22 03:30:00
73,7906,3491.7744817204302,2019-11-22 03:30:00
74,7907,3491.7833053763434,2019-11-22 03:30:00
75,7908,3491.7921258064516,2019-11-22 03:30:00
76,7909,3491.80094516129,2019-11-22 03:30:00
77,7910,3491.809762365591,2019-11-22 03:30:00
78,7911,3491.818577419355,2019-11-22 03:30:00
79,7912,3491.8273903225804,2019-11-22 03:30:00
80,7913,3491.836201075269,2019-11-22 03:30:00
81,7914,3491.8450107526883,2019-11-22 03:30:00
82,7915,3491.8538182795696,2019-11-22 03:30:00
83,7916,3491.8626236559135,2019-11-22 03:30:00
84,7917,3491.8714268817203,2019-11-22 03:30:00
85,7918,3491.880229032258,2019-11-22 03:30:00
86,7919,3491.889029032258,2019-11-22 03:30:00
87,7920,3491.8978258064512,2019-11-22 03:30:00
88,7921,3491.906621505376,2019-11-22 03:30:00
89,7922,3491.915416129032,2019-11-22 03:30:00
90,7923,3491.9242075268817,2019-11-22 03:30:00
91,7924,3491.932997849462,2019-11-22 03:30:00
92,7925,3491.9417860215053,2019-11-22 03:30:00
93,7926,3491.9505720430107,2019-11-22 03:30:00
94,7927,3491.9593559139785,2019-11-22 03:30:00
95,7928,3491.968138709677,2019-11-22 03:30:00
96,7929,3491.9769193548386,2019-11-22 03:30:00
97,7930,3491.985697849462,2019-11-22 03:30:00
98,7931,3491.9944741935483,2019-11-22 03:30:00
99,7932,3492.0032483870964,2019-11-22 03:30:00
100,7933,3492.012021505376,2019-11-22 03:30:00
101,7934,3492.020792473118,2019-11-22 03:30:00
102,7935,3492.0295612903224,2019-11-22 03:30:00
103,7936,3492.0383279569887,2019-11-22 03:30:00
104,7937,3492.047092473118,2019-11-22 03:30:00
105,7938,3492.055855913978,2019-11-22 03:30:00
106,7939,3492.064617204301,2019-11-22 03:30:00
107,7940,3492.073376344086,2019-11-22 03:30:00
108,7941,3492.082133333333,2019-11-22 03:30:00
109,7942,3492.0908892473117,2019-11-22 03:30:00
110,7943,3492.0996430107525,2019-11-22 03:30:00
111,7944,3492.108394623656,2019-11-22 03:30:00
112,7945,3492.117144086021,2019-11-22 03:30:00
113,7946,3492.1258913978495,2019-11-22 03:30:00
114,7947,3492.134637634408,2019-11-22 03:30:00
115,7948,3492.14338172043,2019-11-22 03:30:00
116,7949,3492.152123655914,2019-11-22 03:30:00
117,7950,3492.1608634408603,2019-11-22 03:30:00
118,7951,3492.1696021505377,2019-11-22 03:30:00
119,7952,3492.1783387096775,2019-11-22 03:30:00
120,7953,3492.1870731182794,2019-11-22 03:30:00
121,7954,3492.1958053763437,2019-11-22 03:30:00
122,7955,3492.204535483871,2019-11-22 03:30:00
123,7956,3492.2132645161287,2019-11-22 03:30:00
124,7957,3492.2219913978493,2019-11-22 03:30:00
125,7958,3492.2307161290323,2019-11-22 03:30:00
126,7959,3492.239439784946,2019-11-22 03:30:00
127,7960,3492.2481602150538,2019-11-22 03:30:00
128,7961,3492.256879569892,2019-11-22 03:30:00
129,7962,3492.2655967741935,2019-11-22 03:30:00
130,7963,3492.274311827957,2019-11-22 03:30:00
131,7964,3492.2830258064514,2019-11-22 03:30:00
132,7965,3492.291737634408,2019-11-22 03:30:00
133,7966,3492.3004473118276,2019-11-22 03:30:00
134,7967,3492.3091548387097,2019-11-22 03:30:00
135,7968,3492.3178602150538,2019-11-22 03:30:00
136,7969,3492.326564516129,2019-11-22 03:30:00
137,7970,3492.3352666666665,2019-11-22 03:30:00
138,7971,3492.343966666667,2019-11-22 03:30:00
139,7972,3492.352665591398,2019-11-22 03:30:00
140,7973,3492.3613612903223,2019-11-22 03:30:00
141,7974,3492.3700559139784,2019-11-22 03:30:00
142,7975,3492.3787483870965,2019-11-22 03:30:00
143,7976,3492.3874397849463,2019-11-22 03:30:00
144,7977,3492.396127956989,2019-11-22 03:30:00
145,7978,3492.4048150537633,2019-11-22 03:30:00
146,7979,3492.4134999999997,2019-11-22 03:30:00
147,7980,3492.422182795699,2019-11-22 03:30:00
148,7981,3492.430864516129,2019-11-22 03:30:00
149,7982,3492.4395440860217,2019-11-22 03:30:00
150,7983,3492.4482215053763,2019-11-22 03:30:00
151,7984,3492.4568967741934,2019-11-22 03:30:00
152,7985,3492.4655709677418,2019-11-22 03:30:00
153,7986,3492.474241935484,2019-11-22 03:30:00
154,7987,3492.4829118279567,2019-11-22 03:30:00
155,7988,3492.4915806451613,2019-11-22 03:30:00
156,7989,3492.5002462365587,2019-11-22 03:30:00
157,7990,3492.5089107526883,2019-11-22 03:30:00
158,7991,3492.5175731182794,2019-11-22 03:30:00
159,7992,3492.526233333333,2019-11-22 03:30:00
160,7993,3492.534892473118,2019-11-22 03:30:00
161,7994,3492.5435494623653,2019-11-22 03:30:00
162,7995,3492.552204301075,2019-11-22 03:30:00
163,7996,3492.560856989247,2019-11-22 03:30:00
164,7997,3492.569507526882,2019-11-22 03:30:00
165,7998,3492.5781569892474,2019-11-22 03:30:00
166,7999,3492.586804301075,2019-11-22 03:30:00
167,8000,3492.5954505376344,2019-11-22 03:30:00
168,8001,3492.604093548387,2019-11-22 03:30:00
169,8002,3492.612735483871,2019-11-22 03:30:00
170,8003,3492.621375268817,2019-11-22 03:30:00
171,8004,3492.6300129032256,2019-11-22 03:30:00
172,8005,3492.6386494623657,2019-11-22 03:30:00
173,8006,3492.6472838709674,2019-11-22 03:30:00
174,8007,3492.655916129032,2019-11-22 03:30:00
175,8008,3492.664546236559,2019-11-22 03:30:00
176,8009,3492.673175268817,2019-11-22 03:30:00
177,8010,3492.681802150538,2019-11-22 03:30:00
178,8011,3492.69042688172,2019-11-22 03:30:00
179,8012,3492.6990494623656,2019-11-22 03:30:00
180,8013,3492.707670967742,2019-11-22 03:30:00
181,8014,3492.7162903225803,2019-11-22 03:30:00
182,8015,3492.7249075268815,2019-11-22 03:30:00
183,8016,3492.733522580645,2019-11-22 03:30:00
184,8017,3492.74213655914,2019-11-22 03:30:00
185,8018,3492.750748387097,2019-11-22 03:30:00
186,8019,3492.759358064516,2019-11-22 03:30:00
187,8020,3492.767966666667,2019-11-22 03:30:00
188,8021,3492.7765720430107,2019-11-22 03:30:00
189,8022,3492.7851774193546,2019-11-22 03:30:00
190,8023,3492.793779569892,2019-11-22 03:30:00
191,8024,3492.8023795698923,2019-11-22 03:30:00
192,8025,3492.8109784946237,2019-11-22 03:30:00
193,8026,3492.819575268817,2019-11-22 03:30:00
194,8027,3492.8281709677417,2019-11-22 03:30:00
195,8028,3492.83676344086,2019-11-22 03:30:00
196,8029,3492.8453548387097,2019-11-22 03:30:00
197,8030,3492.8539440860213,2019-11-22 03:30:00
198,8031,3492.8625322580647,2019-11-22 03:30:00
199,8032,3492.8711182795696,2019-11-22 03:30:00
200,8033,3492.8797021505375,2019-11-22 03:30:00
201,8034,3492.8882838709674,2019-11-22 03:30:00
202,8035,3492.896864516129,2019-11-22 03:30:00
203,8036,3492.9054419354834,2019-11-22 03:30:00
204,8037,3492.91401827957,2019-11-22 03:30:00
205,8038,3492.922593548387,2019-11-22 03:30:00
206,8039,3492.9311666666667,2019-11-22 03:30:00
207,8040,3492.9397365591394,2019-11-22 03:30:00
208,8041,3492.948306451613,2019-11-22 03:30:00
209,8042,3492.9568731182794,2019-11-22 03:30:00
210,8043,3492.965438709677,2019-11-22 03:30:00
211,8044,3492.974002150537,2019-11-22 03:30:00
212,8045,3492.98256344086,2019-11-22 03:30:00
213,8046,3492.9911236559137,2019-11-22 03:30:00
214,8047,3492.99968172043,2019-11-22 03:30:00
215,8048,3493.0082376344085,2019-11-22 03:30:00
216,8049,3493.0167924731186,2019-11-22 03:30:00
217,8050,3493.0253440860215,2019-11-22 03:30:00
218,8051,3493.0338946236557,2019-11-22 03:30:00
219,8052,3493.0424440860215,2019-11-22 03:30:00
220,8053,3493.0509903225807,2019-11-22 03:30:00
221,8054,3493.059535483871,2019-11-22 03:30:00
222,8055,3493.0680784946235,2019-11-22 03:30:00
223,8056,3493.076620430107,2019-11-22 03:30:00
224,8057,3493.0851602150537,2019-11-22 03:30:00
225,8058,3493.0936978494624,2019-11-22 03:30:00
226,8059,3493.102233333333,2019-11-22 03:30:00
227,8060,3493.1107677419354,2019-11-22 03:30:00
228,8061,3493.1192999999994,2019-11-22 03:30:00
229,8062,3493.1278301075267,2019-11-22 03:30:00
230,8063,3493.136358064516,2019-11-22 03:30:00
231,8064,3493.1448849462363,2019-11-22 03:30:00
232,8065,3493.1534096774194,2019-11-22 03:30:00
233,8066,3493.1619333333333,2019-11-22 03:30:00
234,8067,3493.1704537634405,2019-11-22 03:30:00
235,8068,3493.1789731182794,2019-11-22 03:30:00
