,index,Power,time_stamp
0,8067,3493.1704537634405,2019-12-03 23:30:00
1,8068,3493.1789731182794,2019-12-03 23:30:00
2,8069,3493.1874903225803,2019-12-03 23:30:00
3,8070,3493.196006451613,2019-12-03 23:30:00
4,8071,3493.204520430107,2019-12-03 23:30:00
5,8072,3493.2130322580642,2019-12-03 23:30:00
6,8073,3493.221541935484,2019-12-03 23:30:00
7,8074,3493.2300505376343,2019-12-03 23:30:00
8,8075,3493.2385569892467,2019-12-03 23:30:00
9,8076,3493.2470623655913,2019-12-03 23:30:00
10,8077,3493.2555645161287,2019-12-03 23:30:00
11,8078,3493.2640655913974,2019-12-03 23:30:00
12,8079,3493.272564516129,2019-12-03 23:30:00
13,8080,3493.281062365591,2019-12-03 23:30:00
14,8081,3493.289558064516,2019-12-03 23:30:00
15,8082,3493.298051612903,2019-12-03 23:30:00
16,8083,3493.3065430107526,2019-12-03 23:30:00
17,8084,3493.315033333333,2019-12-03 23:30:00
18,8085,3493.3235215053764,2019-12-03 23:30:00
19,8086,3493.3320086021504,2019-12-03 23:30:00
20,8087,3493.340492473118,2019-12-03 23:30:00
21,8088,3493.348975268817,2019-12-03 23:30:00
22,8089,3493.357456989247,2019-12-03 23:30:00
23,8090,3493.365935483871,2019-12-03 23:30:00
24,8091,3493.3744129032257,2019-12-03 23:30:00
25,8092,3493.382888172043,2019-12-03 23:30:00
26,8093,3493.3913623655912,2019-12-03 23:30:00
27,8094,3493.399834408602,2019-12-03 23:30:00
28,8095,3493.4083043010755,2019-12-03 23:30:00
29,8096,3493.4167720430105,2019-12-03 23:30:00
30,8097,3493.425238709677,2019-12-03 23:30:00
31,8098,3493.4337032258063,2019-12-03 23:30:00
32,8099,3493.4421655913975,2019-12-03 23:30:00
33,8100,3493.4506268817204,2019-12-03 23:30:00
34,8101,3493.459086021505,2019-12-03 23:30:00
35,8102,3493.4675430107523,2019-12-03 23:30:00
36,8103,3493.475998924731,2019-12-03 23:30:00
37,8104,3493.4844526881716,2019-12-03 23:30:00
38,8105,3493.492904301075,2019-12-03 23:30:00
39,8106,3493.5013548387096,2019-12-03 23:30:00
40,8107,3493.509803225806,2019-12-03 23:30:00
41,8108,3493.518249462365,2019-12-03 23:30:00
42,8109,3493.526694623656,2019-12-03 23:30:00
43,8110,3493.5351365591396,2019-12-03 23:30:00
44,8111,3493.5435784946235,2019-12-03 23:30:00
45,8112,3493.552017204301,2019-12-03 23:30:00
46,8113,3493.5604548387096,2019-12-03 23:30:00
47,8114,3493.5688903225805,2019-12-03 23:30:00
48,8115,3493.577323655914,2019-12-03 23:30:00
49,8116,3493.585755913978,2019-12-03 23:30:00
50,8117,3493.5941860215053,2019-12-03 23:30:00
51,8118,3493.602615053763,2019-12-03 23:30:00
52,8119,3493.6110419354836,2019-12-03 23:30:00
53,8120,3493.6194666666665,2019-12-03 23:30:00
54,8121,3493.627889247312,2019-12-03 23:30:00
55,8122,3493.6363107526886,2019-12-03 23:30:00
56,8123,3493.644730107527,2019-12-03 23:30:00
57,8124,3493.653147311828,2019-12-03 23:30:00
58,8125,3493.66156344086,2019-12-03 23:30:00
59,8126,3493.6699774193544,2019-12-03 23:30:00
60,8127,3493.6783892473118,2019-12-03 23:30:00
61,8128,3493.6867999999995,2019-12-03 23:30:00
62,8129,3493.69520860215,2019-12-03 23:30:00
63,8130,3493.7036150537633,2019-12-03 23:30:00
64,8131,3493.712020430107,2019-12-03 23:30:00
65,8132,3493.7204236559137,2019-12-03 23:30:00
66,8133,3493.7288247311826,2019-12-03 23:30:00
67,8134,3493.737224731183,2019-12-03 23:30:00
68,8135,3493.7456225806445,2019-12-03 23:30:00
69,8136,3493.7540182795697,2019-12-03 23:30:00
70,8137,3493.7624129032256,2019-12-03 23:30:00
71,8138,3493.7708053763436,2019-12-03 23:30:00
72,8139,3493.7791956989245,2019-12-03 23:30:00
73,8140,3493.787584946236,2019-12-03 23:30:00
74,8141,3493.795972043011,2019-12-03 23:30:00
75,8142,3493.8043569892475,2019-12-03 23:30:00
76,8143,3493.812740860215,2019-12-03 23:30:00
77,8144,3493.8211225806454,2019-12-03 23:30:00
78,8145,3493.829503225806,2019-12-03 23:30:00
79,8146,3493.837880645161,2019-12-03 23:30:00
80,8147,3493.846256989247,2019-12-03 23:30:00
81,8148,3493.854632258064,2019-12-03 23:30:00
82,8149,3493.8630043010753,2019-12-03 23:30:00
83,8150,3493.871375268817,2019-12-03 23:30:00
84,8151,3493.87974516129,2019-12-03 23:30:00
85,8152,3493.8881129032256,2019-12-03 23:30:00
86,8153,3493.896478494624,2019-12-03 23:30:00
87,8154,3493.904841935484,2019-12-03 23:30:00
88,8155,3493.9132043010754,2019-12-03 23:30:00
89,8156,3493.921564516129,2019-12-03 23:30:00
90,8157,3493.9299236559136,2019-12-03 23:30:00
91,8158,3493.938279569892,2019-12-03 23:30:00
92,8159,3493.946635483871,2019-12-03 23:30:00
93,8160,3493.9549881720427,2019-12-03 23:30:00
94,8161,3493.963339784946,2019-12-03 23:30:00
95,8162,3493.971689247312,2019-12-03 23:30:00
96,8163,3493.9800376344087,2019-12-03 23:30:00
97,8164,3493.9883838709675,2019-12-03 23:30:00
98,8165,3493.996727956989,2019-12-03 23:30:00
99,8166,3494.0050698924724,2019-12-03 23:30:00
100,8167,3494.013410752688,2019-12-03 23:30:00
101,8168,3494.021750537634,2019-12-03 23:30:00
102,8169,3494.030087096774,2019-12-03 23:30:00
103,8170,3494.0384225806447,2019-12-03 23:30:00
104,8171,3494.046756989247,2019-12-03 23:30:00
105,8172,3494.0550892473116,2019-12-03 23:30:00
106,8173,3494.0634193548385,2019-12-03 23:30:00
107,8174,3494.071747311828,2019-12-03 23:30:00
108,8175,3494.0800741935486,2019-12-03 23:30:00
109,8176,3494.088398924731,2019-12-03 23:30:00
110,8177,3494.096721505376,2019-12-03 23:30:00
111,8178,3494.105043010752,2019-12-03 23:30:00
112,8179,3494.1133634408598,2019-12-03 23:30:00
113,8180,3494.121680645161,2019-12-03 23:30:00
114,8181,3494.1299967741934,2019-12-03 23:30:00
115,8182,3494.138310752688,2019-12-03 23:30:00
116,8183,3494.146623655914,2019-12-03 23:30:00
117,8184,3494.154934408602,2019-12-03 23:30:00
118,8185,3494.1632430107525,2019-12-03 23:30:00
119,8186,3494.1715505376346,2019-12-03 23:30:00
120,8187,3494.1798559139784,2019-12-03 23:30:00
121,8188,3494.188160215054,2019-12-03 23:30:00
122,8189,3494.196461290322,2019-12-03 23:30:00
123,8190,3494.2047623655913,2019-12-03 23:30:00
124,8191,3494.2130602150537,2019-12-03 23:30:00
125,8192,3494.2213569892474,2019-12-03 23:30:00
126,8193,3494.229651612903,2019-12-03 23:30:00
127,8194,3494.23794516129,2019-12-03 23:30:00
128,8195,3494.24623655914,2019-12-03 23:30:00
129,8196,3494.254525806451,2019-12-03 23:30:00
130,8197,3494.2628139784943,2019-12-03 23:30:00
131,8198,3494.2710999999995,2019-12-03 23:30:00
132,8199,3494.279384946237,2019-12-03 23:30:00
