,index,Power,time_stamp
0,3881,3427.0381333333335,2019-11-21 20:00:00
1,3882,3427.067670967742,2019-11-21 20:00:00
2,3883,3427.0971956989247,2019-11-21 20:00:00
3,3884,3427.1267086021503,2019-11-21 20:00:00
4,3885,3427.156209677419,2019-11-21 20:00:00
5,3886,3427.185697849462,2019-11-21 20:00:00
6,3887,3427.215174193548,2019-11-21 20:00:00
7,3888,3427.2446376344083,2019-11-21 20:00:00
8,3889,3427.2740881720424,2019-11-21 20:00:00
9,3890,3427.303527956989,2019-11-21 20:00:00
10,3891,3427.3329537634404,2019-11-21 20:00:00
11,3892,3427.3623688172042,2019-11-21 20:00:00
12,3893,3427.391769892473,2019-11-21 20:00:00
13,3894,3427.4211602150535,2019-11-21 20:00:00
14,3895,3427.450537634409,2019-11-21 20:00:00
15,3896,3427.4799021505373,2019-11-21 20:00:00
16,3897,3427.509255913978,2019-11-21 20:00:00
17,3898,3427.5385956989244,2019-11-21 20:00:00
18,3899,3427.5679247311823,2019-11-21 20:00:00
19,3900,3427.5972408602147,2019-11-21 20:00:00
20,3901,3427.626544086021,2019-11-21 20:00:00
21,3902,3427.6558365591395,2019-11-21 20:00:00
22,3903,3427.685116129032,2019-11-21 20:00:00
23,3904,3427.7143827956993,2019-11-21 20:00:00
24,3905,3427.7436376344085,2019-11-21 20:00:00
25,3906,3427.772880645161,2019-11-21 20:00:00
26,3907,3427.8021118279567,2019-11-21 20:00:00
27,3908,3427.831330107527,2019-11-21 20:00:00
28,3909,3427.8605365591393,2019-11-21 20:00:00
29,3910,3427.8897301075267,2019-11-21 20:00:00
30,3911,3427.9189129032256,2019-11-21 20:00:00
31,3912,3427.94808172043,2019-11-21 20:00:00
32,3913,3427.9772397849456,2019-11-21 20:00:00
33,3914,3428.0063860215055,2019-11-21 20:00:00
34,3915,3428.035519354838,2019-11-21 20:00:00
35,3916,3428.064639784946,2019-11-21 20:00:00
36,3917,3428.0937494623654,2019-11-21 20:00:00
