time_stamp,Power
12/10/2019 19:02:26,3498.644752
12/10/2019 19:02:27,3498.652141
12/10/2019 19:02:28,3498.659529
12/10/2019 19:02:29,3498.666916
12/10/2019 19:02:30,3498.674301
12/10/2019 19:02:31,3498.681685
12/10/2019 19:02:32,3498.689067
12/10/2019 19:02:33,3498.696447
12/10/2019 19:02:34,3498.703827
12/10/2019 19:02:35,3498.711205
12/10/2019 19:02:36,3498.718582
12/10/2019 19:02:37,3498.725956
12/10/2019 19:02:38,3498.73333
12/10/2019 19:02:39,3498.740702
12/10/2019 19:02:40,3498.748072
12/10/2019 19:02:41,3498.755442
12/10/2019 19:02:42,3498.76281
12/10/2019 19:02:43,3498.770175
12/10/2019 19:02:44,3498.777541
12/10/2019 19:02:45,3498.784903
12/10/2019 19:02:46,3498.792266
12/10/2019 19:02:47,3498.799626
12/10/2019 19:02:48,3498.806985
12/10/2019 19:02:49,3498.814343
12/10/2019 19:02:50,3498.821699
12/10/2019 19:02:51,3498.829053
12/10/2019 19:02:52,3498.836406
12/10/2019 19:02:53,3498.843758
12/10/2019 19:02:54,3498.851109
12/10/2019 19:02:55,3498.858457
12/10/2019 19:02:56,3498.865804
12/10/2019 19:02:57,3498.873151
12/10/2019 19:02:58,3498.880495
12/10/2019 19:02:59,3498.887839
12/10/2019 19:03:00,3498.89518
12/10/2019 19:03:01,3498.90252
12/10/2019 19:03:02,3498.909859
12/10/2019 19:03:03,3498.917196
12/10/2019 19:03:04,3498.924532
12/10/2019 19:03:05,3498.931867
12/10/2019 19:03:06,3498.939199
12/10/2019 19:03:07,3498.946531
12/10/2019 19:03:08,3498.953861
12/10/2019 19:03:09,3498.961189
12/10/2019 19:03:10,3498.968517
12/10/2019 19:03:11,3498.975842
12/10/2019 19:03:12,3498.983167
12/10/2019 19:03:13,3498.990489
12/10/2019 19:03:14,3498.997811
12/10/2019 19:03:15,3499.005131
12/10/2019 19:03:16,3499.012449
12/10/2019 19:03:17,3499.019767
12/10/2019 19:03:18,3499.027083
12/10/2019 19:03:19,3499.034397
12/10/2019 19:03:20,3499.04171
12/10/2019 19:03:21,3499.049022
12/10/2019 19:03:22,3499.056331
12/10/2019 19:03:23,3499.06364
12/10/2019 19:03:24,3499.070946
12/10/2019 19:03:25,3499.078253
12/10/2019 19:03:26,3499.085557
12/10/2019 19:03:27,3499.092859
12/10/2019 19:03:28,3499.10016
12/10/2019 19:03:29,3499.10746
12/10/2019 19:03:30,3499.114759
12/10/2019 19:03:31,3499.122056
12/10/2019 19:03:32,3499.129352
12/10/2019 19:03:33,3499.136646
12/10/2019 19:03:34,3499.143939
12/10/2019 19:03:35,3499.15123
12/10/2019 19:03:36,3499.15852
12/10/2019 19:03:37,3499.165809
12/10/2019 19:03:38,3499.173096
12/10/2019 19:03:39,3499.180382
12/10/2019 19:03:40,3499.187666
12/10/2019 19:03:41,3499.194948
12/10/2019 19:03:42,3499.20223
12/10/2019 19:03:43,3499.20951
12/10/2019 19:03:44,3499.216788
12/10/2019 19:03:45,3499.224066
12/10/2019 19:03:46,3499.231341
12/10/2019 19:03:47,3499.238615
12/10/2019 19:03:48,3499.245888
12/10/2019 19:03:49,3499.253159
12/10/2019 19:03:50,3499.260429
12/10/2019 19:03:51,3499.267698
12/10/2019 19:03:52,3499.274966
12/10/2019 19:03:53,3499.282231
12/10/2019 19:03:54,3499.289495
12/10/2019 19:03:55,3499.296758
12/10/2019 19:03:56,3499.304019
12/10/2019 19:03:57,3499.31128
12/10/2019 19:03:58,3499.318538
12/10/2019 19:03:59,3499.325796
12/10/2019 19:04:00,3499.333052
12/10/2019 19:04:01,3499.340305
12/10/2019 19:04:02,3499.347558
12/10/2019 19:04:03,3499.35481
12/10/2019 19:04:04,3499.36206
12/10/2019 19:04:05,3499.369309
12/10/2019 19:04:06,3499.376556
12/10/2019 19:04:07,3499.383802
12/10/2019 19:04:08,3499.391046
12/10/2019 19:04:09,3499.398289
12/10/2019 19:04:10,3499.405531
12/10/2019 19:04:11,3499.412771
12/10/2019 19:04:12,3499.420011
12/10/2019 19:04:13,3499.427247
12/10/2019 19:04:14,3499.434484
12/10/2019 19:04:15,3499.441718
12/10/2019 19:04:16,3499.448952
12/10/2019 19:04:17,3499.456183
12/10/2019 19:04:18,3499.463414
12/10/2019 19:04:19,3499.470643
12/10/2019 19:04:20,3499.47787
12/10/2019 19:04:21,3499.485097
12/10/2019 19:04:22,3499.492322
12/10/2019 19:04:23,3499.499544
12/10/2019 19:04:24,3499.506767
12/10/2019 19:04:25,3499.513987
12/10/2019 19:04:26,3499.521205
12/10/2019 19:04:27,3499.528424
12/10/2019 19:04:28,3499.53564
12/10/2019 19:04:29,3499.542855
12/10/2019 19:04:30,3499.550068
12/10/2019 19:04:31,3499.557281
12/10/2019 19:04:32,3499.564491
12/10/2019 19:04:33,3499.5717
12/10/2019 19:04:34,3499.578909
12/10/2019 19:04:35,3499.586115
12/10/2019 19:04:36,3499.593319
12/10/2019 19:04:37,3499.600524
12/10/2019 19:04:38,3499.607726
12/10/2019 19:04:39,3499.614927
12/10/2019 19:04:40,3499.622126
12/10/2019 19:04:41,3499.629324
12/10/2019 19:04:42,3499.63652
12/10/2019 19:04:43,3499.643716
12/10/2019 19:04:44,3499.65091
12/10/2019 19:04:45,3499.658102
12/10/2019 19:04:46,3499.665294
12/10/2019 19:04:47,3499.672483
12/10/2019 19:04:48,3499.679672
12/10/2019 19:04:49,3499.686858
12/10/2019 19:04:50,3499.694044
12/10/2019 19:04:51,3499.701228
12/10/2019 19:04:52,3499.708411
12/10/2019 19:04:53,3499.715592
12/10/2019 19:04:54,3499.722772
12/10/2019 19:04:55,3499.729951
12/10/2019 19:04:56,3499.737128
12/10/2019 19:04:57,3499.744303
12/10/2019 19:04:58,3499.751478
12/10/2019 19:04:59,3499.758651
12/10/2019 19:05:00,3499.765823
12/10/2019 19:05:01,3499.772992
12/10/2019 19:05:02,3499.780161
12/10/2019 19:05:03,3499.787329
12/10/2019 19:05:04,3499.794495
12/10/2019 19:05:05,3499.801659
12/10/2019 19:05:06,3499.808823
12/10/2019 19:05:07,3499.815985
12/10/2019 19:05:08,3499.823145
12/10/2019 19:05:09,3499.830304
12/10/2019 19:05:10,3499.837462
12/10/2019 19:05:11,3499.844618
12/10/2019 19:05:12,3499.851773
12/10/2019 19:05:13,3499.858927
12/10/2019 19:05:14,3499.866078
12/10/2019 19:05:15,3499.87323
12/10/2019 19:05:16,3499.88038
12/10/2019 19:05:17,3499.887527
12/10/2019 19:05:18,3499.894674
12/10/2019 19:05:19,3499.901819
12/10/2019 19:05:20,3499.908963
12/10/2019 19:05:21,3499.916105
12/10/2019 19:05:22,3499.923246
12/10/2019 19:05:23,3499.930386
12/10/2019 19:05:24,3499.937525
12/10/2019 19:05:25,3499.944661
12/10/2019 19:05:26,3499.951797
12/10/2019 19:05:27,3499.958931
12/10/2019 19:05:28,3499.966065
12/10/2019 19:05:29,3499.973196
12/10/2019 19:05:30,3499.980326
12/10/2019 19:05:31,3499.987455
12/10/2019 19:05:32,3499.994582
12/10/2019 19:05:33,3500.001708
12/10/2019 19:05:34,3500.008832
12/10/2019 19:05:35,3500.015956
12/10/2019 19:05:36,3500.023077
12/10/2019 19:05:37,3500.030198
12/10/2019 19:05:38,3500.037317
12/10/2019 19:05:39,3500.044434
12/10/2019 19:05:40,3500.051551
12/10/2019 19:05:41,3500.058666
12/10/2019 19:05:42,3500.06578
12/10/2019 19:05:43,3500.072891
12/10/2019 19:05:44,3500.080002
12/10/2019 19:05:45,3500.087112
12/10/2019 19:05:46,3500.09422
12/10/2019 19:05:47,3500.101327
12/10/2019 19:05:48,3500.108432
12/10/2019 19:05:49,3500.115537
12/10/2019 19:05:50,3500.122639
12/10/2019 19:05:51,3500.12974
12/10/2019 19:05:52,3500.13684
12/10/2019 19:05:53,3500.143939
12/10/2019 19:05:54,3500.151035
12/10/2019 19:05:55,3500.158131
12/10/2019 19:05:56,3500.165226
12/10/2019 19:05:57,3500.172319
12/10/2019 19:05:58,3500.179411
12/10/2019 19:05:59,3500.186501
12/10/2019 19:06:00,3500.19359
12/10/2019 19:06:01,3500.200677
12/10/2019 19:06:02,3500.207763
12/10/2019 19:06:03,3500.214848
12/10/2019 19:06:04,3500.221932
12/10/2019 19:06:05,3500.229014
12/10/2019 19:06:06,3500.236095
12/10/2019 19:06:07,3500.243174
12/10/2019 19:06:08,3500.250253
12/10/2019 19:06:09,3500.257329
12/10/2019 19:06:10,3500.264404
12/10/2019 19:06:11,3500.271478
12/10/2019 19:06:12,3500.278552
12/10/2019 19:06:13,3500.285623
12/10/2019 19:06:14,3500.292692
12/10/2019 19:06:15,3500.299761
12/10/2019 19:06:16,3500.306828
12/10/2019 19:06:17,3500.313894
12/10/2019 19:06:18,3500.320958
12/10/2019 19:06:19,3500.328022
12/10/2019 19:06:20,3500.335084
12/10/2019 19:06:21,3500.342144
12/10/2019 19:06:22,3500.349203
12/10/2019 19:06:23,3500.35626
12/10/2019 19:06:24,3500.363317
12/10/2019 19:06:25,3500.370372
12/10/2019 19:06:26,3500.377426
12/10/2019 19:06:27,3500.384477
12/10/2019 19:06:28,3500.391529
12/10/2019 19:06:29,3500.398578
12/10/2019 19:06:30,3500.405627
12/10/2019 19:06:31,3500.412673
12/10/2019 19:06:32,3500.419719
12/10/2019 19:06:33,3500.426763
12/10/2019 19:06:34,3500.433806
12/10/2019 19:06:35,3500.440847
12/10/2019 19:06:36,3500.447887
12/10/2019 19:06:37,3500.454927
12/10/2019 19:06:38,3500.461963
12/10/2019 19:06:39,3500.469
12/10/2019 19:06:40,3500.476034
12/10/2019 19:06:41,3500.483068
12/10/2019 19:06:42,3500.4901
12/10/2019 19:06:43,3500.497131
12/10/2019 19:06:44,3500.50416
12/10/2019 19:06:45,3500.511188
12/10/2019 19:06:46,3500.518215
12/10/2019 19:06:47,3500.52524
12/10/2019 19:06:48,3500.532265
12/10/2019 19:06:49,3500.539287
12/10/2019 19:06:50,3500.546308
12/10/2019 19:06:51,3500.553328
12/10/2019 19:06:52,3500.560346
12/10/2019 19:06:53,3500.567363
12/10/2019 19:06:54,3500.57438
12/10/2019 19:06:55,3500.581395
12/10/2019 19:06:56,3500.588408
12/10/2019 19:06:57,3500.595419
12/10/2019 19:06:58,3500.60243
12/10/2019 19:06:59,3500.60944
12/10/2019 19:07:00,3500.616447
12/10/2019 19:07:01,3500.623454
12/10/2019 19:07:02,3500.630459
12/10/2019 19:07:03,3500.637462
12/10/2019 19:07:04,3500.644466
12/10/2019 19:07:05,3500.651467
12/10/2019 19:07:06,3500.658467
12/10/2019 19:07:07,3500.665465
12/10/2019 19:07:08,3500.672462
12/10/2019 19:07:09,3500.679458
12/10/2019 19:07:10,3500.686453
12/10/2019 19:07:11,3500.693445
12/10/2019 19:07:12,3500.700438
12/10/2019 19:07:13,3500.707428
12/10/2019 19:07:14,3500.714417
12/10/2019 19:07:15,3500.721405
12/10/2019 19:07:16,3500.728391
12/10/2019 19:07:17,3500.735376
12/10/2019 19:07:18,3500.74236
12/10/2019 19:07:19,3500.749343
12/10/2019 19:07:20,3500.756325
12/10/2019 19:07:21,3500.763304
12/10/2019 19:07:22,3500.770283
12/10/2019 19:07:23,3500.77726
12/10/2019 19:07:24,3500.784235
12/10/2019 19:07:25,3500.791211
12/10/2019 19:07:26,3500.798184
12/10/2019 19:07:27,3500.805156
12/10/2019 19:07:28,3500.812126
12/10/2019 19:07:29,3500.819096
12/10/2019 19:07:30,3500.826063
12/10/2019 19:07:31,3500.83303
12/10/2019 19:07:32,3500.839995
12/10/2019 19:07:33,3500.846959
12/10/2019 19:07:34,3500.853922
12/10/2019 19:07:35,3500.860883
12/10/2019 19:07:36,3500.867843
12/10/2019 19:07:37,3500.874801
12/10/2019 19:07:38,3500.881759
12/10/2019 19:07:39,3500.888715
12/10/2019 19:07:40,3500.895669
12/10/2019 19:07:41,3500.902623
12/10/2019 19:07:42,3500.909574
12/10/2019 19:07:43,3500.916526
12/10/2019 19:07:44,3500.923475
12/10/2019 19:07:45,3500.930423
12/10/2019 19:07:46,3500.93737
12/10/2019 19:07:47,3500.944315
12/10/2019 19:07:48,3500.951259
12/10/2019 19:07:49,3500.958202
12/10/2019 19:07:50,3500.965143
12/10/2019 19:07:51,3500.972084
12/10/2019 19:07:52,3500.979023
12/10/2019 19:07:53,3500.98596
12/10/2019 19:07:54,3500.992896
12/10/2019 19:07:55,3500.999831
12/10/2019 19:07:56,3501.006765
12/10/2019 19:07:57,3501.013697
12/10/2019 19:07:58,3501.020628
12/10/2019 19:07:59,3501.027557
12/10/2019 19:08:00,3501.034486
12/10/2019 19:08:01,3501.041413
12/10/2019 19:08:02,3501.048339
12/10/2019 19:08:03,3501.055262
12/10/2019 19:08:04,3501.062186
12/10/2019 19:08:05,3501.069108
12/10/2019 19:08:06,3501.076028
12/10/2019 19:08:07,3501.082947
12/10/2019 19:08:08,3501.089865
12/10/2019 19:08:09,3501.096782
12/10/2019 19:08:10,3501.103697
12/10/2019 19:08:11,3501.110611
12/10/2019 19:08:12,3501.117523
12/10/2019 19:08:13,3501.124434
12/10/2019 19:08:14,3501.131344
12/10/2019 19:08:15,3501.138253
12/10/2019 19:08:16,3501.14516
12/10/2019 19:08:17,3501.152066
12/10/2019 19:08:18,3501.158971
12/10/2019 19:08:19,3501.165874
12/10/2019 19:08:20,3501.172776
12/10/2019 19:08:21,3501.179677
12/10/2019 19:08:22,3501.186576
12/10/2019 19:08:23,3501.193475
12/10/2019 19:08:24,3501.200372
12/10/2019 19:08:25,3501.207268
12/10/2019 19:08:26,3501.214161
12/10/2019 19:08:27,3501.221055
12/10/2019 19:08:28,3501.227946
12/10/2019 19:08:29,3501.234837
12/10/2019 19:08:30,3501.241726
12/10/2019 19:08:31,3501.248614
12/10/2019 19:08:32,3501.2555
12/10/2019 19:08:33,3501.262385
12/10/2019 19:08:34,3501.269269
12/10/2019 19:08:35,3501.276152
12/10/2019 19:08:36,3501.283033
12/10/2019 19:08:37,3501.289913
12/10/2019 19:08:38,3501.296791
12/10/2019 19:08:39,3501.303669
12/10/2019 19:08:40,3501.310545
12/10/2019 19:08:41,3501.317419
12/10/2019 19:08:42,3501.324294
12/10/2019 19:08:43,3501.331166
12/10/2019 19:08:44,3501.338037
12/10/2019 19:08:45,3501.344905
12/10/2019 19:08:46,3501.351774
12/10/2019 19:08:47,3501.358641
12/10/2019 19:08:48,3501.365506
12/10/2019 19:08:49,3501.372371
12/10/2019 19:08:50,3501.379234
12/10/2019 19:08:51,3501.386096
12/10/2019 19:08:52,3501.392957
12/10/2019 19:08:53,3501.399816
12/10/2019 19:08:54,3501.406674
12/10/2019 19:08:55,3501.41353
12/10/2019 19:08:56,3501.420386
12/10/2019 19:08:57,3501.42724
12/10/2019 19:08:58,3501.434092
12/10/2019 19:08:59,3501.440944
12/10/2019 19:09:00,3501.447795
12/10/2019 19:09:01,3501.454643
12/10/2019 19:09:02,3501.461491
12/10/2019 19:09:03,3501.468338
12/10/2019 19:09:04,3501.475183
12/10/2019 19:09:05,3501.482026
12/10/2019 19:09:06,3501.488869
12/10/2019 19:09:07,3501.49571
12/10/2019 19:09:08,3501.502549
12/10/2019 19:09:09,3501.509388
12/10/2019 19:09:10,3501.516226
12/10/2019 19:09:11,3501.523061
12/10/2019 19:09:12,3501.529897
12/10/2019 19:09:13,3501.53673
12/10/2019 19:09:14,3501.543562
12/10/2019 19:09:15,3501.550392
12/10/2019 19:09:16,3501.557223
12/10/2019 19:09:17,3501.564051
12/10/2019 19:09:18,3501.570878
12/10/2019 19:09:19,3501.577704
12/10/2019 19:09:20,3501.584528
12/10/2019 19:09:21,3501.591352
12/10/2019 19:09:22,3501.598173
12/10/2019 19:09:23,3501.604994
12/10/2019 19:09:24,3501.611813
12/10/2019 19:09:25,3501.618631
12/10/2019 19:09:26,3501.625448
12/10/2019 19:09:27,3501.632263
12/10/2019 19:09:28,3501.639078
12/10/2019 19:09:29,3501.645891
12/10/2019 19:09:30,3501.652703
12/10/2019 19:09:31,3501.659513
12/10/2019 19:09:32,3501.666323
12/10/2019 19:09:33,3501.67313
12/10/2019 19:09:34,3501.679937
12/10/2019 19:09:35,3501.686742
12/10/2019 19:09:36,3501.693546
12/10/2019 19:09:37,3501.700348
12/10/2019 19:09:38,3501.707151
12/10/2019 19:09:39,3501.713951
12/10/2019 19:09:40,3501.720749
12/10/2019 19:09:41,3501.727547
12/10/2019 19:09:42,3501.734343
12/10/2019 19:09:43,3501.741139
12/10/2019 19:09:44,3501.747932
12/10/2019 19:09:45,3501.754725
