time_stamp,Power
13/10/2019 04:10:59,3457.764504
13/10/2019 04:11:00,3457.782605
13/10/2019 04:11:01,3457.800702
13/10/2019 04:11:02,3457.818791
13/10/2019 04:11:03,3457.836876
13/10/2019 04:11:04,3457.854955
13/10/2019 04:11:05,3457.873027
13/10/2019 04:11:06,3457.891094
13/10/2019 04:11:07,3457.909154
13/10/2019 04:11:08,3457.927209
13/10/2019 04:11:09,3457.945258
13/10/2019 04:11:10,3457.963301
13/10/2019 04:11:11,3457.981338
13/10/2019 04:11:12,3457.99937
13/10/2019 04:11:13,3458.017395
13/10/2019 04:11:14,3458.035415
13/10/2019 04:11:15,3458.053429
13/10/2019 04:11:16,3458.071437
13/10/2019 04:11:17,3458.089439
13/10/2019 04:11:18,3458.107435
13/10/2019 04:11:19,3458.125426
13/10/2019 04:11:20,3458.14341
13/10/2019 04:11:21,3458.161389
13/10/2019 04:11:22,3458.179362
13/10/2019 04:11:23,3458.197329
13/10/2019 04:11:24,3458.21529
13/10/2019 04:11:25,3458.233246
13/10/2019 04:11:26,3458.251196
13/10/2019 04:11:27,3458.26914
13/10/2019 04:11:28,3458.287077
13/10/2019 04:11:29,3458.30501
13/10/2019 04:11:30,3458.322937
13/10/2019 04:11:31,3458.340857
13/10/2019 04:11:32,3458.358772
13/10/2019 04:11:33,3458.376681
13/10/2019 04:11:34,3458.394584
13/10/2019 04:11:35,3458.412482
13/10/2019 04:11:36,3458.430373
13/10/2019 04:11:37,3458.448259
13/10/2019 04:11:38,3458.46614
13/10/2019 04:11:39,3458.484014
13/10/2019 04:11:40,3458.501883
13/10/2019 04:11:41,3458.519745
13/10/2019 04:11:42,3458.537602
13/10/2019 04:11:43,3458.555454
13/10/2019 04:11:44,3458.573299
13/10/2019 04:11:45,3458.591139
13/10/2019 04:11:46,3458.608973
13/10/2019 04:11:47,3458.626801
13/10/2019 04:11:48,3458.644624
13/10/2019 04:11:49,3458.66244
13/10/2019 04:11:50,3458.680252
13/10/2019 04:11:51,3458.698056
13/10/2019 04:11:52,3458.715856
13/10/2019 04:11:53,3458.733649
13/10/2019 04:11:54,3458.751438
13/10/2019 04:11:55,3458.76922
13/10/2019 04:11:56,3458.786997
13/10/2019 04:11:57,3458.804768
13/10/2019 04:11:58,3458.822532
13/10/2019 04:11:59,3458.840291
13/10/2019 04:12:00,3458.858045
13/10/2019 04:12:01,3458.875794
13/10/2019 04:12:02,3458.893535
13/10/2019 04:12:03,3458.911272
13/10/2019 04:12:04,3458.929003
13/10/2019 04:12:05,3458.946728
13/10/2019 04:12:06,3458.964447
13/10/2019 04:12:07,3458.982161
13/10/2019 04:12:08,3458.999869
13/10/2019 04:12:09,3459.017572
13/10/2019 04:12:10,3459.035268
13/10/2019 04:12:11,3459.052959
13/10/2019 04:12:12,3459.070644
13/10/2019 04:12:13,3459.088324
13/10/2019 04:12:14,3459.105998
13/10/2019 04:12:15,3459.123666
13/10/2019 04:12:16,3459.141329
13/10/2019 04:12:17,3459.158986
13/10/2019 04:12:18,3459.176637
13/10/2019 04:12:19,3459.194283
13/10/2019 04:12:20,3459.211923
13/10/2019 04:12:21,3459.229556
13/10/2019 04:12:22,3459.247185
13/10/2019 04:12:23,3459.264808
13/10/2019 04:12:24,3459.282425
13/10/2019 04:12:25,3459.300037
13/10/2019 04:12:26,3459.317643
13/10/2019 04:12:27,3459.335243
13/10/2019 04:12:28,3459.352838
13/10/2019 04:12:29,3459.370427
13/10/2019 04:12:30,3459.38801
13/10/2019 04:12:31,3459.405588
13/10/2019 04:12:32,3459.42316
13/10/2019 04:12:33,3459.440726
13/10/2019 04:12:34,3459.458287
13/10/2019 04:12:35,3459.475842
13/10/2019 04:12:36,3459.493392
13/10/2019 04:12:37,3459.510937
13/10/2019 04:12:38,3459.528474
13/10/2019 04:12:39,3459.546008
13/10/2019 04:12:40,3459.563534
13/10/2019 04:12:41,3459.581056
13/10/2019 04:12:42,3459.598572
13/10/2019 04:12:43,3459.616083
13/10/2019 04:12:44,3459.633587
13/10/2019 04:12:45,3459.651086
13/10/2019 04:12:46,3459.66858
13/10/2019 04:12:47,3459.686068
13/10/2019 04:12:48,3459.703551
13/10/2019 04:12:49,3459.721027
13/10/2019 04:12:50,3459.738499
13/10/2019 04:12:51,3459.755965
13/10/2019 04:12:52,3459.773424
13/10/2019 04:12:53,3459.790878
13/10/2019 04:12:54,3459.808328
13/10/2019 04:12:55,3459.825771
13/10/2019 04:12:56,3459.843209
13/10/2019 04:12:57,3459.860641
13/10/2019 04:12:58,3459.878068
13/10/2019 04:12:59,3459.895489
13/10/2019 04:13:00,3459.912904
13/10/2019 04:13:01,3459.930315
13/10/2019 04:13:02,3459.947719
