time_stamp,Power
2019-10-12 19:00:00,3498.6651402699986
2019-10-12 19:05:00,3500.817605283338
2019-10-12 19:10:00,3502.85054287
2019-10-12 19:15:00,3504.7745078466655
2019-10-12 19:20:00,3506.5989056833323
2019-10-12 19:25:00,3508.332148936668
2019-10-12 19:30:00,3509.9817896633317
2019-10-12 19:35:00,3511.5546320366675
2019-10-12 19:40:00,3513.0568274033317
2019-10-12 19:45:00,3514.493956216667
2019-10-12 19:50:00,3515.8710988366665
2019-10-12 19:55:00,3517.192896033334
2019-10-12 20:00:00,3518.4636019466684
2019-10-12 20:05:00,3519.6871305533327
2019-10-12 20:10:00,3520.8670961633334
2019-10-12 20:15:00,3522.006849089999
2019-10-12 20:20:00,3523.1095077999994
2019-10-12 20:25:00,3524.1779874299996
2019-10-12 20:30:00,3525.2150251366647
2019-10-12 20:35:00,3526.2232040833333
2019-10-12 20:40:00,3527.204974546665
2019-10-12 20:45:00,3528.162674189999
2019-10-12 20:50:00,3529.0985467866667
2019-10-12 20:55:00,3530.0147602833317
2019-10-12 21:00:00,3530.9134242133337
2019-10-12 21:05:00,3531.796606956665
2019-10-12 21:10:00,3532.666353426668
2019-10-12 21:15:00,3533.5247024466657
2019-10-12 21:20:00,3534.373705773332
2019-10-12 21:25:00,3535.2154477933314
2019-10-12 21:30:00,3536.05206735
2019-10-12 21:35:00,3536.88578192
2019-10-12 21:40:00,3537.718914839997
2019-10-12 21:45:00,3538.5539272333326
2019-10-12 21:50:00,3539.393455683334
2019-10-12 21:55:00,3540.2403584466656
2019-10-12 22:00:00,3541.0977744233337
2019-10-12 22:05:00,3541.969202096665
2019-10-12 22:10:00,3542.8586116799997
2019-10-12 22:15:00,3543.7706163566677
2019-10-12 22:20:00,3544.710750863334
2019-10-12 22:25:00,3545.6859596933364
2019-10-12 22:30:00,3546.705489419999
2019-10-12 22:35:00,3547.7825951099985
2019-10-12 22:40:00,3548.9378837599993
2019-10-12 22:45:00,3550.2059887133314
2019-10-12 22:50:00,3551.6490482866648
2019-10-12 22:55:00,3553.3841284566665
2019-10-12 23:00:00,3555.639276599997
2019-10-12 23:05:00,3558.8684445933313
2019-10-12 23:10:00,3563.9875512000012
2019-10-12 23:15:00,3572.8599715433315
2019-10-12 23:20:00,3589.295785493335
2019-10-12 23:25:00,3621.109528106667
2019-10-12 23:30:00,3233.7046402666656
2019-10-12 23:35:00,481.74351970939944
2019-10-12 23:40:00,26.27209569040338
2019-10-12 23:45:00,1.3917553377433316
2019-10-12 23:50:00,0.07361182744666667
2019-10-12 23:55:00,0.0038931049599999993
2019-10-13 00:00:00,0.00020589377999999988
2019-10-13 00:05:00,1.088956666666667e-05
2019-10-13 00:10:00,5.759256666666663e-07
2019-10-13 00:15:00,3.049776666666662e-08
2019-10-13 00:20:00,1.6511466666666684e-09
2019-10-13 00:25:00,1.262000000000002e-10
2019-10-13 00:30:00,1.42e-10
