,index,Power,time_stamp
0,19938,3542.196278494623,2019-11-30 04:30:00
1,19939,3542.1992258064515,2019-11-30 04:30:00
2,19940,3542.2021741935478,2019-11-30 04:30:00
3,19941,3542.205122580645,2019-11-30 04:30:00
4,19942,3542.2080709677416,2019-11-30 04:30:00
5,19943,3542.2110193548388,2019-11-30 04:30:00
6,19944,3542.213967741935,2019-11-30 04:30:00
7,19945,3542.216917204301,2019-11-30 04:30:00
8,19946,3542.219866666667,2019-11-30 04:30:00
9,19947,3542.2228161290323,2019-11-30 04:30:00
10,19948,3542.225765591398,2019-11-30 04:30:00
11,19949,3542.228716129032,2019-11-30 04:30:00
12,19950,3542.2316655913974,2019-11-30 04:30:00
13,19951,3542.234616129032,2019-11-30 04:30:00
14,19952,3542.2375666666667,2019-11-30 04:30:00
15,19953,3542.240517204301,2019-11-30 04:30:00
16,19954,3542.2434688172043,2019-11-30 04:30:00
17,19955,3542.2464193548385,2019-11-30 04:30:00
18,19956,3542.2493709677415,2019-11-30 04:30:00
19,19957,3542.252322580645,2019-11-30 04:30:00
20,19958,3542.2552741935483,2019-11-30 04:30:00
21,19959,3542.2582268817205,2019-11-30 04:30:00
22,19960,3542.2611784946234,2019-11-30 04:30:00
23,19961,3542.2641311827956,2019-11-30 04:30:00
24,19962,3542.2670838709673,2019-11-30 04:30:00
25,19963,3542.2700365591395,2019-11-30 04:30:00
26,19964,3542.2729903225804,2019-11-30 04:30:00
27,19965,3542.2759430107526,2019-11-30 04:30:00
28,19966,3542.278896774193,2019-11-30 04:30:00
29,19967,3542.2818505376345,2019-11-30 04:30:00
30,19968,3542.2848043010754,2019-11-30 04:30:00
31,19969,3542.2877591397846,2019-11-30 04:30:00
32,19970,3542.2907129032255,2019-11-30 04:30:00
33,19971,3542.293667741935,2019-11-30 04:30:00
34,19972,3542.296622580645,2019-11-30 04:30:00
35,19973,3542.2995774193546,2019-11-30 04:30:00
36,19974,3542.302533333333,2019-11-30 04:30:00
37,19975,3542.3054881720427,2019-11-30 04:30:00
38,19976,3542.308444086021,2019-11-30 04:30:00
39,19977,3542.3113999999996,2019-11-30 04:30:00
40,19978,3542.3143559139785,2019-11-30 04:30:00
41,19979,3542.3173129032257,2019-11-30 04:30:00
42,19980,3542.320268817204,2019-11-30 04:30:00
43,19981,3542.3232258064513,2019-11-30 04:30:00
44,19982,3542.326182795699,2019-11-30 04:30:00
45,19983,3542.329139784946,2019-11-30 04:30:00
46,19984,3542.3320978494626,2019-11-30 04:30:00
47,19985,3542.3350548387098,2019-11-30 04:30:00
48,19986,3542.3380129032253,2019-11-30 04:30:00
49,19987,3542.340970967742,2019-11-30 04:30:00
50,19988,3542.343930107527,2019-11-30 04:30:00
51,19989,3542.3468881720423,2019-11-30 04:30:00
52,19990,3542.349847311828,2019-11-30 04:30:00
53,19991,3542.352806451613,2019-11-30 04:30:00
54,19992,3542.355765591398,2019-11-30 04:30:00
55,19993,3542.3587247311825,2019-11-30 04:30:00
56,19994,3542.3616838709677,2019-11-30 04:30:00
57,19995,3542.3646440860216,2019-11-30 04:30:00
58,19996,3542.367604301075,2019-11-30 04:30:00
59,19997,3542.370564516129,2019-11-30 04:30:00
60,19998,3542.373524731183,2019-11-30 04:30:00
61,19999,3542.376486021505,2019-11-30 04:30:00
62,20000,3542.379447311828,2019-11-30 04:30:00
63,20001,3542.3824075268817,2019-11-30 04:30:00
64,20002,3542.385369892473,2019-11-30 04:30:00
65,20003,3542.3883311827954,2019-11-30 04:30:00
66,20004,3542.391292473118,2019-11-30 04:30:00
67,20005,3542.3942548387095,2019-11-30 04:30:00
68,20006,3542.397217204301,2019-11-30 04:30:00
69,20007,3542.4001795698928,2019-11-30 04:30:00
70,20008,3542.403143010753,2019-11-30 04:30:00
71,20009,3542.406105376344,2019-11-30 04:30:00
72,20010,3542.409068817204,2019-11-30 04:30:00
73,20011,3542.4120322580643,2019-11-30 04:30:00
74,20012,3542.414995698925,2019-11-30 04:30:00
75,20013,3542.4179602150534,2019-11-30 04:30:00
76,20014,3542.4209236559136,2019-11-30 04:30:00
77,20015,3542.423888172043,2019-11-30 04:30:00
78,20016,3542.4268526881715,2019-11-30 04:30:00
79,20017,3542.429817204301,2019-11-30 04:30:00
80,20018,3542.432782795699,2019-11-30 04:30:00
81,20019,3542.4357473118275,2019-11-30 04:30:00
82,20020,3542.4387129032257,2019-11-30 04:30:00
83,20021,3542.4416784946234,2019-11-30 04:30:00
84,20022,3542.4446451612903,2019-11-30 04:30:00
85,20023,3542.447610752688,2019-11-30 04:30:00
86,20024,3542.450577419355,2019-11-30 04:30:00
87,20025,3542.4535440860213,2019-11-30 04:30:00
88,20026,3542.456510752688,2019-11-30 04:30:00
89,20027,3542.4594774193547,2019-11-30 04:30:00
90,20028,3542.46244516129,2019-11-30 04:30:00
91,20029,3542.4654118279564,2019-11-30 04:30:00
92,20030,3542.4683795698925,2019-11-30 04:30:00
93,20031,3542.4713483870964,2019-11-30 04:30:00
94,20032,3542.474316129032,2019-11-30 04:30:00
95,20033,3542.477284946236,2019-11-30 04:30:00
96,20034,3542.480252688172,2019-11-30 04:30:00
97,20035,3542.483221505376,2019-11-30 04:30:00
98,20036,3542.4861913978493,2019-11-30 04:30:00
99,20037,3542.4891602150537,2019-11-30 04:30:00
100,20038,3542.4921301075265,2019-11-30 04:30:00
101,20039,3542.4950999999996,2019-11-30 04:30:00
102,20040,3542.498069892473,2019-11-30 04:30:00
103,20041,3542.501039784946,2019-11-30 04:30:00
104,20042,3542.504009677419,2019-11-30 04:30:00
105,20043,3542.506980645161,2019-11-30 04:30:00
106,20044,3542.509951612903,2019-11-30 04:30:00
