,index,Power,time_stamp
0,19044,3539.6279666666665,2019-12-07 23:30:00
1,19045,3539.630782795699,2019-12-07 23:30:00
2,19046,3539.633598924731,2019-12-07 23:30:00
3,19047,3539.6364150537634,2019-12-07 23:30:00
4,19048,3539.6392311827954,2019-12-07 23:30:00
5,19049,3539.642047311828,2019-12-07 23:30:00
6,19050,3539.6448634408603,2019-12-07 23:30:00
7,19051,3539.6476795698923,2019-12-07 23:30:00
8,19052,3539.650496774194,2019-12-07 23:30:00
9,19053,3539.6533129032255,2019-12-07 23:30:00
10,19054,3539.6561301075267,2019-12-07 23:30:00
11,19055,3539.6589462365587,2019-12-07 23:30:00
12,19056,3539.66176344086,2019-12-07 23:30:00
13,19057,3539.6645806451615,2019-12-07 23:30:00
14,19058,3539.6673978494623,2019-12-07 23:30:00
15,19059,3539.6702150537635,2019-12-07 23:30:00
16,19060,3539.6730322580643,2019-12-07 23:30:00
17,19061,3539.675849462365,2019-12-07 23:30:00
18,19062,3539.6786666666667,2019-12-07 23:30:00
19,19063,3539.6814838709674,2019-12-07 23:30:00
20,19064,3539.684302150538,2019-12-07 23:30:00
21,19065,3539.6871193548386,2019-12-07 23:30:00
22,19066,3539.6899376344086,2019-12-07 23:30:00
23,19067,3539.6927559139785,2019-12-07 23:30:00
24,19068,3539.6955731182793,2019-12-07 23:30:00
25,19069,3539.6983913978493,2019-12-07 23:30:00
26,19070,3539.7012096774192,2019-12-07 23:30:00
27,19071,3539.704027956989,2019-12-07 23:30:00
28,19072,3539.706846236559,2019-12-07 23:30:00
29,19073,3539.7096645161287,2019-12-07 23:30:00
30,19074,3539.712483870968,2019-12-07 23:30:00
31,19075,3539.7153021505374,2019-12-07 23:30:00
32,19076,3539.7181204301073,2019-12-07 23:30:00
33,19077,3539.720939784946,2019-12-07 23:30:00
34,19078,3539.7237591397848,2019-12-07 23:30:00
35,19079,3539.7265774193547,2019-12-07 23:30:00
36,19080,3539.7293967741934,2019-12-07 23:30:00
37,19081,3539.732216129032,2019-12-07 23:30:00
