,index,Power,time_stamp
0,5064,3455.056865591398,2019-10-24
1,5065,3455.0758591397844,2019-10-24
2,5066,3455.0948473118274,2019-10-24
3,5067,3455.113827956989,2019-10-24
4,5068,3455.132803225806,2019-10-24
5,5069,3455.1517720430106,2019-10-24
6,5070,3455.1707333333334,2019-10-24
7,5071,3455.1896892473114,2019-10-24
8,5072,3455.208639784946,2019-10-24
9,5073,3455.2275827956987,2019-10-24
10,5074,3455.2465193548383,2019-10-24
11,5075,3455.2654505376345,2019-10-24
12,5076,3455.284374193548,2019-10-24
13,5077,3455.3032924731183,2019-10-24
14,5078,3455.322204301075,2019-10-24
15,5079,3455.3411096774194,2019-10-24
16,5080,3455.36000860215,2019-10-24
17,5081,3455.3789021505377,2019-10-24
18,5082,3455.3977881720425,2019-10-24
19,5083,3455.4166688172045,2019-10-24
20,5084,3455.435543010753,2019-10-24
21,5085,3455.4544107526876,2019-10-24
22,5086,3455.4732720430106,2019-10-24
23,5087,3455.4921268817207,2019-10-24
24,5088,3455.510976344086,2019-10-24
25,5089,3455.5298193548388,2019-10-24
26,5090,3455.5486548387094,2019-10-24
27,5091,3455.5674860215054,2019-10-24
28,5092,3455.586309677419,2019-10-24
29,5093,3455.60512688172,2019-10-24
30,5094,3455.623938709677,2019-10-24
31,5095,3455.642744086021,2019-10-24
32,5096,3455.6615430107527,2019-10-24
33,5097,3455.6803354838707,2019-10-24
34,5098,3455.699121505376,2019-10-24
35,5099,3455.717902150537,2019-10-24
36,5100,3455.736676344086,2019-10-24
37,5101,3455.7554440860213,2019-10-24
38,5102,3455.774205376344,2019-10-24
39,5103,3455.792961290322,2019-10-24
40,5104,3455.811709677419,2019-10-24
41,5105,3455.830452688172,2019-10-24
42,5106,3455.8491892473116,2019-10-24
43,5107,3455.8679204301075,2019-10-24
44,5108,3455.886644086021,2019-10-24
45,5109,3455.905362365591,2019-10-24
46,5110,3455.9240741935487,2019-10-24
47,5111,3455.942780645161,2019-10-24
48,5112,3455.9614795698926,2019-10-24
49,5113,3455.9801731182793,2019-10-24
50,5114,3455.9988602150534,2019-10-24
51,5115,3456.017540860215,2019-10-24
52,5116,3456.036216129032,2019-10-24
53,5117,3456.054884946236,2019-10-24
54,5118,3456.0735473118275,2019-10-24
55,5119,3456.092203225806,2019-10-24
56,5120,3456.1108537634404,2019-10-24
57,5121,3456.129497849462,2019-10-24
58,5122,3456.148135483871,2019-10-24
59,5123,3456.1667666666663,2019-10-24
60,5124,3456.185392473118,2019-10-24
61,5125,3456.2040118279565,2019-10-24
62,5126,3456.222624731183,2019-10-24
63,5127,3456.2412322580644,2019-10-24
64,5128,3456.259833333333,2019-10-24
65,5129,3456.2784279569887,2019-10-24
66,5130,3456.2970161290323,2019-10-24
67,5131,3456.315598924731,2019-10-24
68,5132,3456.334175268817,2019-10-24
69,5133,3456.352746236559,2019-10-24
70,5134,3456.371309677419,2019-10-24
71,5135,3456.389867741935,2019-10-24
72,5136,3456.408420430107,2019-10-24
73,5137,3456.4269655913977,2019-10-24
74,5138,3456.4455053763436,2019-10-24
75,5139,3456.464038709677,2019-10-24
76,5140,3456.4825666666666,2019-10-24
77,5141,3456.501088172043,2019-10-24
78,5142,3456.5196032258063,2019-10-24
79,5143,3456.538111827957,2019-10-24
80,5144,3456.5566150537634,2019-10-24
81,5145,3456.575112903226,2019-10-24
82,5146,3456.5936032258064,2019-10-24
83,5147,3456.6120881720426,2019-10-24
84,5148,3456.6305666666667,2019-10-24
85,5149,3456.649039784946,2019-10-24
86,5150,3456.6675064516126,2019-10-24
87,5151,3456.6859666666664,2019-10-24
88,5152,3456.7044215053766,2019-10-24
89,5153,3456.722869892473,2019-10-24
90,5154,3456.741311827957,2019-10-24
91,5155,3456.759748387097,2019-10-24
92,5156,3456.7781784946233,2019-10-24
93,5157,3456.7966032258064,2019-10-24
