,index,Power,time_stamp
0,6659,3479.0098677419355,2019-12-23 22:00:00
1,6660,3479.0217526881715,2019-12-23 22:00:00
2,6661,3479.033633333333,2019-12-23 22:00:00
3,6662,3479.045511827957,2019-12-23 22:00:00
4,6663,3479.0573870967737,2019-12-23 22:00:00
5,6664,3479.0692591397847,2019-12-23 22:00:00
6,6665,3479.081127956989,2019-12-23 22:00:00
7,6666,3479.0929935483873,2019-12-23 22:00:00
8,6667,3479.104856989247,2019-12-23 22:00:00
9,6668,3479.1167161290323,2019-12-23 22:00:00
10,6669,3479.1285731182797,2019-12-23 22:00:00
11,6670,3479.1404258064517,2019-12-23 22:00:00
12,6671,3479.1522763440857,2019-12-23 22:00:00
13,6672,3479.164123655914,2019-12-23 22:00:00
14,6673,3479.1759677419354,2019-12-23 22:00:00
15,6674,3479.1878096774194,2019-12-23 22:00:00
16,6675,3479.1996473118274,2019-12-23 22:00:00
17,6676,3479.211482795699,2019-12-23 22:00:00
18,6677,3479.223315053763,2019-12-23 22:00:00
19,6678,3479.2351440860216,2019-12-23 22:00:00
20,6679,3479.246969892473,2019-12-23 22:00:00
21,6680,3479.2587924731183,2019-12-23 22:00:00
22,6681,3479.270611827957,2019-12-23 22:00:00
23,6682,3479.282429032258,2019-12-23 22:00:00
24,6683,3479.2942419354836,2019-12-23 22:00:00
25,6684,3479.306052688172,2019-12-23 22:00:00
26,6685,3479.3178602150533,2019-12-23 22:00:00
27,6686,3479.3296645161286,2019-12-23 22:00:00
28,6687,3479.3414666666667,2019-12-23 22:00:00
29,6688,3479.3532645161285,2019-12-23 22:00:00
30,6689,3479.3650602150537,2019-12-23 22:00:00
31,6690,3479.376851612903,2019-12-23 22:00:00
32,6691,3479.3886408602148,2019-12-23 22:00:00
33,6692,3479.4004268817203,2019-12-23 22:00:00
34,6693,3479.412210752688,2019-12-23 22:00:00
35,6694,3479.4239903225803,2019-12-23 22:00:00
36,6695,3479.4357677419357,2019-12-23 22:00:00
37,6696,3479.447541935484,2019-12-23 22:00:00
38,6697,3479.4593118279568,2019-12-23 22:00:00
39,6698,3479.4710806451612,2019-12-23 22:00:00
40,6699,3479.4828451612902,2019-12-23 22:00:00
41,6700,3479.4946064516125,2019-12-23 22:00:00
42,6701,3479.5063655913978,2019-12-23 22:00:00
43,6702,3479.5181215053763,2019-12-23 22:00:00
44,6703,3479.529874193548,2019-12-23 22:00:00
45,6704,3479.541623655914,2019-12-23 22:00:00
46,6705,3479.553369892473,2019-12-23 22:00:00
47,6706,3479.565113978494,2019-12-23 22:00:00
48,6707,3479.5768537634403,2019-12-23 22:00:00
49,6708,3479.588591397849,2019-12-23 22:00:00
50,6709,3479.6003258064516,2019-12-23 22:00:00
51,6710,3479.6120580645156,2019-12-23 22:00:00
52,6711,3479.6237860215056,2019-12-23 22:00:00
53,6712,3479.635511827957,2019-12-23 22:00:00
54,6713,3479.647233333333,2019-12-23 22:00:00
55,6714,3479.658952688172,2019-12-23 22:00:00
56,6715,3479.6706698924727,2019-12-23 22:00:00
57,6716,3479.6823827956987,2019-12-23 22:00:00
58,6717,3479.6940935483867,2019-12-23 22:00:00
59,6718,3479.7058,2019-12-23 22:00:00
60,6719,3479.717504301075,2019-12-23 22:00:00
61,6720,3479.729205376344,2019-12-23 22:00:00
62,6721,3479.740904301075,2019-12-23 22:00:00
63,6722,3479.752598924731,2019-12-23 22:00:00
64,6723,3479.7642913978493,2019-12-23 22:00:00
65,6724,3479.7759806451613,2019-12-23 22:00:00
66,6725,3479.7876666666666,2019-12-23 22:00:00
67,6726,3479.7993505376344,2019-12-23 22:00:00
68,6727,3479.811030107526,2019-12-23 22:00:00
69,6728,3479.8227075268815,2019-12-23 22:00:00
70,6729,3479.8343817204295,2019-12-23 22:00:00
71,6730,3479.8460526881718,2019-12-23 22:00:00
72,6731,3479.8577204301073,2019-12-23 22:00:00
