,index,Power,time_stamp
0,18230,3537.3563870967737,2019-10-08 01:30:00
1,18231,3537.35916344086,2019-10-08 01:30:00
2,18232,3537.361939784946,2019-10-08 01:30:00
3,18233,3537.3647172043006,2019-10-08 01:30:00
4,18234,3537.367493548387,2019-10-08 01:30:00
5,18235,3537.370269892473,2019-10-08 01:30:00
6,18236,3537.3730462365584,2019-10-08 01:30:00
7,18237,3537.375823655914,2019-10-08 01:30:00
8,18238,3537.3786,2019-10-08 01:30:00
9,18239,3537.381376344086,2019-10-08 01:30:00
10,18240,3537.3841537634403,2019-10-08 01:30:00
11,18241,3537.3869301075265,2019-10-08 01:30:00
12,18242,3537.3897064516127,2019-10-08 01:30:00
13,18243,3537.3924838709677,2019-10-08 01:30:00
14,18244,3537.395260215054,2019-10-08 01:30:00
15,18245,3537.3980365591397,2019-10-08 01:30:00
16,18246,3537.400813978494,2019-10-08 01:30:00
17,18247,3537.4035903225804,2019-10-08 01:30:00
18,18248,3537.4063666666666,2019-10-08 01:30:00
19,18249,3537.4091440860216,2019-10-08 01:30:00
20,18250,3537.4119204301073,2019-10-08 01:30:00
21,18251,3537.414696774193,2019-10-08 01:30:00
22,18252,3537.4174741935485,2019-10-08 01:30:00
23,18253,3537.420250537634,2019-10-08 01:30:00
24,18254,3537.4230279569892,2019-10-08 01:30:00
25,18255,3537.425804301075,2019-10-08 01:30:00
26,18256,3537.4285817204295,2019-10-08 01:30:00
27,18257,3537.4313580645157,2019-10-08 01:30:00
28,18258,3537.434135483871,2019-10-08 01:30:00
29,18259,3537.4369118279574,2019-10-08 01:30:00
30,18260,3537.4396881720427,2019-10-08 01:30:00
31,18261,3537.4424655913976,2019-10-08 01:30:00
32,18262,3537.445241935484,2019-10-08 01:30:00
33,18263,3537.4480193548384,2019-10-08 01:30:00
34,18264,3537.4507967741933,2019-10-08 01:30:00
35,18265,3537.4535731182796,2019-10-08 01:30:00
36,18266,3537.456350537634,2019-10-08 01:30:00
37,18267,3537.4591268817203,2019-10-08 01:30:00
38,18268,3537.4619043010753,2019-10-08 01:30:00
39,18269,3537.464680645161,2019-10-08 01:30:00
40,18270,3537.467458064516,2019-10-08 01:30:00
41,18271,3537.470235483871,2019-10-08 01:30:00
42,18272,3537.4730118279567,2019-10-08 01:30:00
43,18273,3537.4757892473117,2019-10-08 01:30:00
44,18274,3537.478565591398,2019-10-08 01:30:00
45,18275,3537.4813430107524,2019-10-08 01:30:00
46,18276,3537.4841204301074,2019-10-08 01:30:00
47,18277,3537.4868967741936,2019-10-08 01:30:00
48,18278,3537.489674193548,2019-10-08 01:30:00
49,18279,3537.492451612903,2019-10-08 01:30:00
