,index,Power,time_stamp
0,9474,3258.343451,2019-10-18 21:00:00
1,9475,3258.349451,2019-10-18 21:00:00
2,9476,3258.3554510000004,2019-10-18 21:00:00
3,9477,3258.36145,2019-10-18 21:00:00
4,9478,3258.367447,2019-10-18 21:00:00
5,9479,3258.3734440000003,2019-10-18 21:00:00
6,9480,3258.3794390000003,2019-10-18 21:00:00
7,9481,3258.385433,2019-10-18 21:00:00
8,9482,3258.391426,2019-10-18 21:00:00
9,9483,3258.3974190000004,2019-10-18 21:00:00
10,9484,3258.4034100000003,2019-10-18 21:00:00
11,9485,3258.4093989999997,2019-10-18 21:00:00
12,9486,3258.415388,2019-10-18 21:00:00
13,9487,3258.4213760000002,2019-10-18 21:00:00
14,9488,3258.427363,2019-10-18 21:00:00
15,9489,3258.433348,2019-10-18 21:00:00
16,9490,3258.439333,2019-10-18 21:00:00
17,9491,3258.445316,2019-10-18 21:00:00
18,9492,3258.451299,2019-10-18 21:00:00
19,9493,3258.45728,2019-10-18 21:00:00
20,9494,3258.46326,2019-10-18 21:00:00
21,9495,3258.469239,2019-10-18 21:00:00
22,9496,3258.475217,2019-10-18 21:00:00
23,9497,3258.481194,2019-10-18 21:00:00
24,9498,3258.48717,2019-10-18 21:00:00
25,9499,3258.493145,2019-10-18 21:00:00
26,9500,3258.499118,2019-10-18 21:00:00
27,9501,3258.505091,2019-10-18 21:00:00
28,9502,3258.511063,2019-10-18 21:00:00
29,9503,3258.5170329999996,2019-10-18 21:00:00
30,9504,3258.5230030000002,2019-10-18 21:00:00
31,9505,3258.528971,2019-10-18 21:00:00
32,9506,3258.534938,2019-10-18 21:00:00
33,9507,3258.540904,2019-10-18 21:00:00
34,9508,3258.5468690000002,2019-10-18 21:00:00
35,9509,3258.5528329999997,2019-10-18 21:00:00
36,9510,3258.5587960000003,2019-10-18 21:00:00
37,9511,3258.564758,2019-10-18 21:00:00
38,9512,3258.5707190000003,2019-10-18 21:00:00
39,9513,3258.576679,2019-10-18 21:00:00
40,9514,3258.582637,2019-10-18 21:00:00
41,9515,3258.5885949999997,2019-10-18 21:00:00
42,9516,3258.594551,2019-10-18 21:00:00
43,9517,3258.600507,2019-10-18 21:00:00
44,9518,3258.606461,2019-10-18 21:00:00
45,9519,3258.612414,2019-10-18 21:00:00
46,9520,3258.618367,2019-10-18 21:00:00
47,9521,3258.624318,2019-10-18 21:00:00
48,9522,3258.630268,2019-10-18 21:00:00
49,9523,3258.636217,2019-10-18 21:00:00
50,9524,3258.6421649999997,2019-10-18 21:00:00
51,9525,3258.6481120000003,2019-10-18 21:00:00
52,9526,3258.654057,2019-10-18 21:00:00
53,9527,3258.660002,2019-10-18 21:00:00
54,9528,3258.665946,2019-10-18 21:00:00
55,9529,3258.671888,2019-10-18 21:00:00
56,9530,3258.67783,2019-10-18 21:00:00
57,9531,3258.68377,2019-10-18 21:00:00
58,9532,3258.68971,2019-10-18 21:00:00
59,9533,3258.695648,2019-10-18 21:00:00
60,9534,3258.7015850000003,2019-10-18 21:00:00
61,9535,3258.7075210000003,2019-10-18 21:00:00
62,9536,3258.713456,2019-10-18 21:00:00
63,9537,3258.719391,2019-10-18 21:00:00
64,9538,3258.725323,2019-10-18 21:00:00
65,9539,3258.731255,2019-10-18 21:00:00
66,9540,3258.737186,2019-10-18 21:00:00
67,9541,3258.743116,2019-10-18 21:00:00
68,9542,3258.749045,2019-10-18 21:00:00
69,9543,3258.7549719999997,2019-10-18 21:00:00
70,9544,3258.760899,2019-10-18 21:00:00
71,9545,3258.766824,2019-10-18 21:00:00
72,9546,3258.7727489999997,2019-10-18 21:00:00
73,9547,3258.778672,2019-10-18 21:00:00
74,9548,3258.784595,2019-10-18 21:00:00
75,9549,3258.790516,2019-10-18 21:00:00
76,9550,3258.796436,2019-10-18 21:00:00
77,9551,3258.8023550000003,2019-10-18 21:00:00
78,9552,3258.808273,2019-10-18 21:00:00
79,9553,3258.81419,2019-10-18 21:00:00
80,9554,3258.8201059999997,2019-10-18 21:00:00
81,9555,3258.8260210000003,2019-10-18 21:00:00
82,9556,3258.831935,2019-10-18 21:00:00
83,9557,3258.837848,2019-10-18 21:00:00
84,9558,3258.843759,2019-10-18 21:00:00
85,9559,3258.84967,2019-10-18 21:00:00
86,9560,3258.85558,2019-10-18 21:00:00
87,9561,3258.861488,2019-10-18 21:00:00
88,9562,3258.867396,2019-10-18 21:00:00
89,9563,3258.873302,2019-10-18 21:00:00
90,9564,3258.879207,2019-10-18 21:00:00
91,9565,3258.885112,2019-10-18 21:00:00
92,9566,3258.8910149999997,2019-10-18 21:00:00
93,9567,3258.896917,2019-10-18 21:00:00
94,9568,3258.902818,2019-10-18 21:00:00
95,9569,3258.908718,2019-10-18 21:00:00
96,9570,3258.9146170000004,2019-10-18 21:00:00
97,9571,3258.920515,2019-10-18 21:00:00
98,9572,3258.9264120000003,2019-10-18 21:00:00
99,9573,3258.932308,2019-10-18 21:00:00
100,9574,3258.938203,2019-10-18 21:00:00
101,9575,3258.944097,2019-10-18 21:00:00
