time_stamp,Power
2019-10-12 21:10:00,3532.3204253666668
2019-10-12 21:11:00,3532.4938535166666
2019-10-12 21:12:00,3532.6668094333336
2019-10-12 21:13:00,3532.8393091833336
2019-10-12 21:14:00,3533.0113696333333
2019-10-12 21:15:00,3533.183006683332
2019-10-12 21:16:00,3533.3542367666664
2019-10-12 21:17:00,3533.5250762833325
2019-10-12 21:18:00,3533.695542150001
2019-10-12 21:19:00,3533.8656503500006
2019-10-12 21:20:00,3534.0354176999995
2019-10-12 21:21:00,3534.204860816666
2019-10-12 21:22:00,3534.3739964833326
2019-10-12 21:23:00,3534.5428414500007
2019-10-12 21:24:00,3534.7114124166683
2019-10-12 21:25:00,3534.8797267500017
2019-10-12 21:26:00,3535.0478012
2019-10-12 21:27:00,3535.2156529500003
