timestamps,S1_PID_1F_TimeSinceEngStart
2019-09-27 17:22:40.039900064+01:00,325
2019-09-27 17:22:40.240099907+01:00,325
2019-09-27 17:22:40.439949989+01:00,326
2019-09-27 17:22:40.640150070+01:00,326
2019-09-27 17:22:40.840049982+01:00,326
2019-09-27 17:22:41.040050030+01:00,326
2019-09-27 17:22:41.240099907+01:00,327
2019-09-27 17:22:41.439949989+01:00,327
2019-09-27 17:22:41.640000105+01:00,327
2019-09-27 17:22:41.840150118+01:00,327
2019-09-27 17:22:42.040050030+01:00,327
2019-09-27 17:22:42.240050077+01:00,328
2019-09-27 17:22:42.440049887+01:00,328
2019-09-27 17:22:42.640249968+01:00,328
2019-09-27 17:22:42.840049982+01:00,328
2019-09-27 17:22:43.040100098+01:00,328
2019-09-27 17:22:43.240099907+01:00,329
2019-09-27 17:22:43.440299988+01:00,329
2019-09-27 17:22:43.640150070+01:00,329
2019-09-27 17:22:43.840150118+01:00,329
2019-09-27 17:22:44.040199995+01:00,329
2019-09-27 17:22:44.240149975+01:00,330
2019-09-27 17:22:44.440299988+01:00,330
2019-09-27 17:22:44.640300035+01:00,330
2019-09-27 17:22:44.840199947+01:00,330
2019-09-27 17:22:45.040250063+01:00,330
2019-09-27 17:22:45.240250111+01:00,330
2019-09-27 17:22:45.440299988+01:00,331
2019-09-27 17:22:45.640300035+01:00,331
2019-09-27 17:22:45.840250015+01:00,331
2019-09-27 17:22:46.040299892+01:00,331
2019-09-27 17:22:46.240350008+01:00,331
2019-09-27 17:22:46.440299988+01:00,332
2019-09-27 17:22:46.640350103+01:00,332
2019-09-27 17:22:46.840349913+01:00,332
2019-09-27 17:22:47.040349960+01:00,332
2019-09-27 17:22:47.240400076+01:00,332
2019-09-27 17:22:47.441499949+01:00,333
2019-09-27 17:22:47.640399933+01:00,333
2019-09-27 17:22:47.840500116+01:00,333
2019-09-27 17:22:48.040549994+01:00,333
2019-09-27 17:22:48.240449905+01:00,333
2019-09-27 17:22:48.440550089+01:00,334
2019-09-27 17:22:48.640599966+01:00,334
2019-09-27 17:22:48.840500116+01:00,334
2019-09-27 17:22:49.040499926+01:00,334
2019-09-27 17:22:49.240649939+01:00,334
2019-09-27 17:22:49.440749884+01:00,335
2019-09-27 17:22:49.640549898+01:00,335
2019-09-27 17:22:49.840749979+01:00,335
2019-09-27 17:22:50.040800095+01:00,335
2019-09-27 17:22:50.240799904+01:00,335
2019-09-27 17:22:50.440599918+01:00,336
2019-09-27 17:22:55.040899992+01:00,340
2019-09-27 17:22:55.240950108+01:00,340
2019-09-27 17:22:55.441050053+01:00,341
2019-09-27 17:22:55.640949965+01:00,341
2019-09-27 17:22:55.840950012+01:00,341
2019-09-27 17:22:56.041800022+01:00,341
2019-09-27 17:22:56.241100073+01:00,341
2019-09-27 17:22:56.441099882+01:00,342
2019-09-27 17:22:56.641000032+01:00,342
2019-09-27 17:22:56.841150045+01:00,342
2019-09-27 17:22:57.041100025+01:00,342
2019-09-27 17:22:57.241199970+01:00,342
2019-09-27 17:22:57.441299915+01:00,343
2019-09-27 17:22:57.641099930+01:00,343
2019-09-27 17:22:57.841200113+01:00,343
2019-09-27 17:22:58.041150093+01:00,343
2019-09-27 17:22:58.241149902+01:00,343
2019-09-27 17:22:58.441149950+01:00,344
2019-09-27 17:22:58.641249895+01:00,344
2019-09-27 17:22:58.841350079+01:00,344
2019-09-27 17:22:59.041249990+01:00,344
2019-09-27 17:22:59.241199970+01:00,344
2019-09-27 17:22:59.441200018+01:00,345
2019-09-27 17:22:59.641249895+01:00,345
2019-09-27 17:22:59.841249943+01:00,345
2019-09-27 17:23:00.041349888+01:00,345
2019-09-27 17:23:00.241450071+01:00,345
2019-09-27 17:23:00.441550016+01:00,346
2019-09-27 17:23:00.641350031+01:00,346
2019-09-27 17:23:00.841449976+01:00,346
2019-09-27 17:23:01.041450024+01:00,346
2019-09-27 17:23:01.241450071+01:00,346
2019-09-27 17:23:01.441400051+01:00,347
2019-09-27 17:23:01.641499996+01:00,347
2019-09-27 17:23:01.841350079+01:00,347
2019-09-27 17:23:02.041500092+01:00,347
2019-09-27 17:23:02.241400003+01:00,347
2019-09-27 17:23:02.441649914+01:00,348
2019-09-27 17:23:02.641449928+01:00,348
2019-09-27 17:23:02.841449976+01:00,348
2019-09-27 17:23:03.041599989+01:00,348
2019-09-27 17:23:03.241600037+01:00,348
2019-09-27 17:23:03.441750050+01:00,349
2019-09-27 17:23:03.641849995+01:00,349
2019-09-27 17:23:03.841500044+01:00,349
2019-09-27 17:23:04.041699886+01:00,349
2019-09-27 17:23:04.241499901+01:00,349
2019-09-27 17:23:04.441600084+01:00,350
2019-09-27 17:23:04.641550064+01:00,350
2019-09-27 17:23:04.841850042+01:00,350
2019-09-27 17:23:05.041650057+01:00,350
2019-09-27 17:23:05.241650105+01:00,350
2019-09-27 17:23:05.441649914+01:00,350
2019-09-27 17:23:05.641649961+01:00,351
2019-09-27 17:23:05.841650009+01:00,351
2019-09-27 17:23:06.041699886+01:00,351
2019-09-27 17:23:06.241699934+01:00,351
2019-09-27 17:23:06.441699982+01:00,351
2019-09-27 17:23:06.641900063+01:00,352
2019-09-27 17:23:06.841749907+01:00,352
2019-09-27 17:23:07.042449951+01:00,352
2019-09-27 17:23:07.241800070+01:00,352
2019-09-27 17:23:07.441849947+01:00,352
2019-09-27 17:23:07.641799927+01:00,353
2019-09-27 17:23:07.842149973+01:00,353
2019-09-27 17:23:08.041850090+01:00,353
2019-09-27 17:23:08.241849899+01:00,353
2019-09-27 17:23:08.441800117+01:00,353
2019-09-27 17:23:08.641900063+01:00,354
2019-09-27 17:23:08.841850042+01:00,354
2019-09-27 17:23:09.041899920+01:00,354
2019-09-27 17:23:09.241899967+01:00,354
2019-09-27 17:23:09.441950083+01:00,354
2019-09-27 17:23:09.642050028+01:00,355
2019-09-27 17:23:09.842000008+01:00,355
2019-09-27 17:23:10.042099953+01:00,355
2019-09-27 17:23:10.242199898+01:00,355
2019-09-27 17:23:10.442150116+01:00,355
2019-09-27 17:23:10.642100096+01:00,356
2019-09-27 17:23:10.842200041+01:00,356
2019-09-27 17:23:11.042150021+01:00,356
2019-09-27 17:23:11.242199898+01:00,356
2019-09-27 17:23:11.442300081+01:00,356
2019-09-27 17:23:11.642149925+01:00,357
2019-09-27 17:23:11.842299938+01:00,357
2019-09-27 17:23:12.042350054+01:00,357
2019-09-27 17:23:12.242199898+01:00,357
2019-09-27 17:23:12.442150116+01:00,357
2019-09-27 17:23:12.642149925+01:00,358
2019-09-27 17:23:12.842149973+01:00,358
2019-09-27 17:23:13.042200089+01:00,358
2019-09-27 17:23:13.242399931+01:00,358
2019-09-27 17:23:13.442199945+01:00,358
2019-09-27 17:23:13.642199993+01:00,359
2019-09-27 17:23:13.842200041+01:00,359
2019-09-27 17:23:14.042249918+01:00,359
2019-09-27 17:23:14.242249966+01:00,359
2019-09-27 17:23:14.442250013+01:00,359
2019-09-27 17:23:14.642499924+01:00,360
2019-09-27 17:23:14.838449955+01:00,360
2019-09-27 17:23:15.042350054+01:00,360
2019-09-27 17:23:15.242350101+01:00,360
2019-09-27 17:23:15.442650080+01:00,360
2019-09-27 17:23:15.642349958+01:00,361
2019-09-27 17:23:15.842350006+01:00,361
2019-09-27 17:23:16.042399883+01:00,361
2019-09-27 17:23:16.243649960+01:00,361
2019-09-27 17:23:16.442399979+01:00,361
2019-09-27 17:23:16.642649889+01:00,362
2019-09-27 17:23:16.842600107+01:00,362
2019-09-27 17:23:17.042449951+01:00,362
2019-09-27 17:23:17.242449999+01:00,362
2019-09-27 17:23:17.442549944+01:00,362
2019-09-27 17:23:17.642499924+01:00,363
2019-09-27 17:23:17.842499971+01:00,363
2019-09-27 17:23:18.042649984+01:00,363
2019-09-27 17:23:18.242500067+01:00,363
2019-09-27 17:23:18.442549944+01:00,363
2019-09-27 17:23:18.642549992+01:00,364
2019-09-27 17:23:18.842700005+01:00,364
2019-09-27 17:23:19.042599916+01:00,364
2019-09-27 17:23:19.242599964+01:00,364
2019-09-27 17:23:19.442650080+01:00,364
2019-09-27 17:23:19.642899990+01:00,365
2019-09-27 17:23:19.842649937+01:00,365
2019-09-27 17:23:20.042700052+01:00,365
2019-09-27 17:23:20.242899895+01:00,365
2019-09-27 17:23:20.442850113+01:00,365
2019-09-27 17:23:20.642800093+01:00,366
2019-09-27 17:23:20.842799902+01:00,366
2019-09-27 17:23:21.042949915+01:00,366
2019-09-27 17:23:21.243000031+01:00,366
2019-09-27 17:23:21.442749977+01:00,366
2019-09-27 17:23:21.642750025+01:00,367
2019-09-27 17:23:21.842750072+01:00,367
2019-09-27 17:23:22.042900085+01:00,367
2019-09-27 17:23:22.242899895+01:00,367
2019-09-27 17:23:22.442850113+01:00,367
2019-09-27 17:23:22.642899990+01:00,368
2019-09-27 17:23:22.842950106+01:00,368
2019-09-27 17:23:23.042900085+01:00,368
2019-09-27 17:23:23.242899895+01:00,368
2019-09-27 17:23:23.443099976+01:00,368
2019-09-27 17:23:23.642899990+01:00,369
2019-09-27 17:23:23.842950106+01:00,369
2019-09-27 17:23:24.042949915+01:00,369
2019-09-27 17:23:24.243050098+01:00,369
2019-09-27 17:23:24.442950010+01:00,369
2019-09-27 17:23:24.642950058+01:00,370
2019-09-27 17:23:24.842999935+01:00,370
2019-09-27 17:23:25.043149948+01:00,370
2019-09-27 17:23:25.243050098+01:00,370
2019-09-27 17:23:25.443150043+01:00,370
2019-09-27 17:23:25.643049955+01:00,370
2019-09-27 17:23:25.843050003+01:00,371
2019-09-27 17:23:26.043200016+01:00,371
2019-09-27 17:23:26.243299961+01:00,371
2019-09-27 17:23:26.443099976+01:00,371
2019-09-27 17:23:26.643100023+01:00,371
2019-09-27 17:23:26.843250036+01:00,372
2019-09-27 17:23:27.043250084+01:00,372
2019-09-27 17:23:27.243149996+01:00,372
2019-09-27 17:23:27.443249941+01:00,372
2019-09-27 17:23:27.643199921+01:00,372
2019-09-27 17:23:27.843300104+01:00,373
2019-09-27 17:23:28.044300079+01:00,373
2019-09-27 17:23:28.243550062+01:00,373
2019-09-27 17:23:28.443550110+01:00,373
2019-09-27 17:23:28.643399954+01:00,373
2019-09-27 17:23:28.843549967+01:00,374
2019-09-27 17:23:29.043349981+01:00,374
2019-09-27 17:23:29.243299961+01:00,374
2019-09-27 17:23:29.443300009+01:00,374
2019-09-27 17:23:29.643300056+01:00,374
2019-09-27 17:23:29.843499899+01:00,375
2019-09-27 17:23:30.043349981+01:00,375
2019-09-27 17:23:30.243400097+01:00,375
2019-09-27 17:23:30.443399906+01:00,375
2019-09-27 17:23:30.643500090+01:00,375
2019-09-27 17:23:30.843650103+01:00,376
2019-09-27 17:23:31.043499947+01:00,376
2019-09-27 17:23:31.243550062+01:00,376
2019-09-27 17:23:31.444799900+01:00,376
2019-09-27 17:23:31.643450022+01:00,376
2019-09-27 17:23:31.843499899+01:00,377
2019-09-27 17:23:32.043600082+01:00,377
2019-09-27 17:23:32.243550062+01:00,377
2019-09-27 17:23:32.443749905+01:00,377
2019-09-27 17:23:32.643749952+01:00,377
2019-09-27 17:23:32.843650103+01:00,378
2019-09-27 17:23:33.043600082+01:00,378
2019-09-27 17:23:33.243599892+01:00,378
2019-09-27 17:23:33.443550110+01:00,378
2019-09-27 17:23:33.643899918+01:00,378
2019-09-27 17:23:33.843600035+01:00,379
2019-09-27 17:23:34.043649912+01:00,379
2019-09-27 17:23:34.243750095+01:00,379
2019-09-27 17:23:34.443850040+01:00,379
2019-09-27 17:23:34.643749952+01:00,379
2019-09-27 17:23:34.843699932+01:00,380
2019-09-27 17:23:35.043800116+01:00,380
2019-09-27 17:23:35.243849993+01:00,380
2019-09-27 17:23:35.443900108+01:00,380
2019-09-27 17:23:35.643949986+01:00,380
2019-09-27 17:23:35.843750+01:00,381
2019-09-27 17:23:36.043800116+01:00,381
2019-09-27 17:23:36.243799925+01:00,381
2019-09-27 17:23:36.443799973+01:00,381
2019-09-27 17:23:36.643800020+01:00,381
2019-09-27 17:23:36.844049931+01:00,382
2019-09-27 17:23:37.043999910+01:00,382
2019-09-27 17:23:37.243849993+01:00,382
2019-09-27 17:23:37.443900108+01:00,382
2019-09-27 17:23:37.644000053+01:00,382
2019-09-27 17:23:37.844000101+01:00,383
2019-09-27 17:23:38.044150114+01:00,383
2019-09-27 17:23:38.243949890+01:00,383
2019-09-27 17:23:38.443949938+01:00,383
2019-09-27 17:23:38.644049883+01:00,383
2019-09-27 17:23:38.843950033+01:00,384
2019-09-27 17:23:39.044049978+01:00,384
2019-09-27 17:23:39.243999958+01:00,384
2019-09-27 17:23:39.444200039+01:00,384
2019-09-27 17:23:39.644150019+01:00,384
2019-09-27 17:23:39.844049931+01:00,385
2019-09-27 17:23:40.044049978+01:00,385
2019-09-27 17:23:40.244100094+01:00,385
2019-09-27 17:23:40.444350004+01:00,385
2019-09-27 17:23:40.644399881+01:00,385
2019-09-27 17:23:40.844199896+01:00,386
2019-09-27 17:23:41.044199944+01:00,386
2019-09-27 17:23:41.244250059+01:00,386
2019-09-27 17:23:41.444149971+01:00,386
2019-09-27 17:23:41.644150019+01:00,386
2019-09-27 17:23:41.844199896+01:00,387
2019-09-27 17:23:42.044199944+01:00,387
2019-09-27 17:23:42.244199991+01:00,387
2019-09-27 17:23:42.444200039+01:00,387
2019-09-27 17:23:42.644249916+01:00,387
2019-09-27 17:23:42.844350100+01:00,388
2019-09-27 17:23:43.044300079+01:00,388
2019-09-27 17:23:43.244250059+01:00,388
2019-09-27 17:23:43.444499969+01:00,388
2019-09-27 17:23:43.644299984+01:00,388
2019-09-27 17:23:43.844399929+01:00,389
2019-09-27 17:23:44.044349909+01:00,389
2019-09-27 17:23:44.244349957+01:00,389
2019-09-27 17:23:44.444350004+01:00,389
2019-09-27 17:23:44.644399881+01:00,389
2019-09-27 17:23:44.844449997+01:00,390
2019-09-27 17:23:45.044399977+01:00,390
2019-09-27 17:23:45.244400024+01:00,390
2019-09-27 17:23:45.444449902+01:00,390
2019-09-27 17:23:45.644449949+01:00,390
2019-09-27 17:23:45.844449997+01:00,390
2019-09-27 17:23:46.044650078+01:00,391
2019-09-27 17:23:46.244549990+01:00,391
2019-09-27 17:23:46.444750071+01:00,391
2019-09-27 17:23:46.644700050+01:00,391
2019-09-27 17:23:46.844500065+01:00,391
2019-09-27 17:23:47.044650078+01:00,392
2019-09-27 17:23:47.244549990+01:00,392
2019-09-27 17:23:47.444649935+01:00,392
2019-09-27 17:23:47.644700050+01:00,392
2019-09-27 17:23:47.846100092+01:00,392
2019-09-27 17:23:48.044600010+01:00,393
2019-09-27 17:23:48.244699955+01:00,393
2019-09-27 17:23:48.444750071+01:00,393
2019-09-27 17:23:48.645699978+01:00,393
2019-09-27 17:23:48.844650030+01:00,393
2019-09-27 17:23:49.044699907+01:00,394
2019-09-27 17:23:49.244699955+01:00,394
2019-09-27 17:23:49.444799900+01:00,394
2019-09-27 17:23:49.644999981+01:00,394
2019-09-27 17:23:49.844749928+01:00,394
2019-09-27 17:23:50.044950008+01:00,395
2019-09-27 17:23:50.244800091+01:00,395
2019-09-27 17:23:50.444900036+01:00,395
2019-09-27 17:23:50.644900084+01:00,395
2019-09-27 17:23:50.845099926+01:00,395
2019-09-27 17:23:51.044899940+01:00,396
2019-09-27 17:23:51.244950056+01:00,396
2019-09-27 17:23:51.444900036+01:00,396
2019-09-27 17:23:51.644850016+01:00,396
2019-09-27 17:23:51.845200062+01:00,396
2019-09-27 17:23:52.044899940+01:00,397
2019-09-27 17:23:52.244899988+01:00,397
2019-09-27 17:23:52.444900036+01:00,397
2019-09-27 17:23:52.644999981+01:00,397
2019-09-27 17:23:52.844949961+01:00,397
2019-09-27 17:23:53.045049906+01:00,398
2019-09-27 17:23:53.244950056+01:00,398
2019-09-27 17:23:53.445050001+01:00,398
2019-09-27 17:23:53.644999981+01:00,398
2019-09-27 17:23:53.845000029+01:00,398
2019-09-27 17:23:54.045049906+01:00,399
2019-09-27 17:23:54.245199919+01:00,399
2019-09-27 17:23:54.445050001+01:00,399
2019-09-27 17:23:54.645050049+01:00,399
2019-09-27 17:23:54.845050097+01:00,399
2019-09-27 17:23:55.046900034+01:00,400
2019-09-27 17:23:55.245349884+01:00,400
2019-09-27 17:23:55.445149899+01:00,400
2019-09-27 17:23:55.645250082+01:00,400
2019-09-27 17:23:55.845099926+01:00,400
2019-09-27 17:23:56.045150042+01:00,401
2019-09-27 17:23:56.245249987+01:00,401
2019-09-27 17:23:56.445199966+01:00,401
2019-09-27 17:23:56.645200014+01:00,401
2019-09-27 17:23:56.845200062+01:00,401
2019-09-27 17:23:57.045350075+01:00,402
2019-09-27 17:23:57.245349884+01:00,402
2019-09-27 17:23:57.445250034+01:00,402
2019-09-27 17:23:57.645250082+01:00,402
2019-09-27 17:23:57.845299959+01:00,402
2019-09-27 17:23:58.045300007+01:00,403
2019-09-27 17:23:58.245549917+01:00,403
2019-09-27 17:23:58.445349932+01:00,403
2019-09-27 17:23:58.645299911+01:00,403
2019-09-27 17:23:58.846950054+01:00,403
2019-09-27 17:23:59.045399904+01:00,404
2019-09-27 17:23:59.245850086+01:00,404
2019-09-27 17:23:59.445499897+01:00,404
2019-09-27 17:23:59.645550013+01:00,404
2019-09-27 17:23:59.845649958+01:00,404
2019-09-27 17:24:00.045599937+01:00,405
2019-09-27 17:24:00.245500088+01:00,405
2019-09-27 17:24:00.445499897+01:00,405
2019-09-27 17:24:00.645550013+01:00,405
2019-09-27 17:24:00.845900059+01:00,405
2019-09-27 17:24:01.045599937+01:00,406
2019-09-27 17:24:01.245650053+01:00,406
2019-09-27 17:24:01.445549965+01:00,406
2019-09-27 17:24:01.645800114+01:00,406
2019-09-27 17:24:01.845550060+01:00,406
2019-09-27 17:24:02.046950102+01:00,407
2019-09-27 17:24:02.245699883+01:00,407
2019-09-27 17:24:02.445699930+01:00,407
2019-09-27 17:24:02.646250010+01:00,407
2019-09-27 17:24:02.845599890+01:00,407
2019-09-27 17:24:03.045650005+01:00,408
2019-09-27 17:24:03.245650053+01:00,408
2019-09-27 17:24:03.445699930+01:00,408
2019-09-27 17:24:03.645800114+01:00,408
2019-09-27 17:24:03.845799923+01:00,408
2019-09-27 17:24:04.045700073+01:00,409
2019-09-27 17:24:04.245800018+01:00,409
2019-09-27 17:24:04.445849895+01:00,409
2019-09-27 17:24:04.645750046+01:00,409
2019-09-27 17:24:04.845750093+01:00,409
2019-09-27 17:24:05.045799971+01:00,410
2019-09-27 17:24:05.245800018+01:00,410
2019-09-27 17:24:05.445849895+01:00,410
2019-09-27 17:24:05.646899939+01:00,410
2019-09-27 17:24:05.846950054+01:00,410
2019-09-27 17:24:06.045949936+01:00,410
2019-09-27 17:24:06.247050047+01:00,411
2019-09-27 17:24:06.447050095+01:00,411
2019-09-27 17:24:06.647049904+01:00,411
2019-09-27 17:24:06.847100019+01:00,411
2019-09-27 17:24:07.047149897+01:00,411
2019-09-27 17:24:07.247200012+01:00,412
2019-09-27 17:24:07.447149992+01:00,412
2019-09-27 17:24:07.647150040+01:00,412
2019-09-27 17:24:07.847100019+01:00,412
2019-09-27 17:24:08.047100067+01:00,412
2019-09-27 17:24:08.246500015+01:00,413
2019-09-27 17:24:08.447099924+01:00,413
2019-09-27 17:24:08.647150040+01:00,413
2019-09-27 17:24:08.847100019+01:00,413
2019-09-27 17:24:09.047149897+01:00,413
2019-09-27 17:24:09.247349977+01:00,414
2019-09-27 17:24:09.446700096+01:00,414
2019-09-27 17:24:09.647300005+01:00,414
2019-09-27 17:24:09.847100019+01:00,414
2019-09-27 17:24:10.047100067+01:00,414
2019-09-27 17:24:10.247149944+01:00,415
2019-09-27 17:24:10.447099924+01:00,415
2019-09-27 17:24:10.646650076+01:00,415
2019-09-27 17:24:10.847349882+01:00,415
2019-09-27 17:24:11.046900034+01:00,415
2019-09-27 17:24:11.246900082+01:00,416
2019-09-27 17:24:11.446899891+01:00,416
2019-09-27 17:24:11.646899939+01:00,416
2019-09-27 17:24:11.846849918+01:00,416
2019-09-27 17:24:12.046900034+01:00,416
2019-09-27 17:24:12.246649981+01:00,417
2019-09-27 17:24:12.446700096+01:00,417
2019-09-27 17:24:12.646699905+01:00,417
2019-09-27 17:24:12.846299887+01:00,417
2019-09-27 17:24:13.046700001+01:00,417
2019-09-27 17:24:13.246649981+01:00,418
2019-09-27 17:24:13.446650028+01:00,418
2019-09-27 17:24:13.646650076+01:00,418
2019-09-27 17:24:13.846649885+01:00,418
2019-09-27 17:24:14.046400070+01:00,418
2019-09-27 17:24:14.246900082+01:00,419
2019-09-27 17:24:14.446700096+01:00,419
2019-09-27 17:24:14.646650076+01:00,419
2019-09-27 17:24:14.846649885+01:00,419
2019-09-27 17:24:15.046900034+01:00,419
2019-09-27 17:24:15.246700048+01:00,420
2019-09-27 17:24:15.446850061+01:00,420
2019-09-27 17:24:15.646749973+01:00,420
2019-09-27 17:24:15.846600056+01:00,420
2019-09-27 17:24:16.046649933+01:00,420
2019-09-27 17:24:16.246649981+01:00,421
2019-09-27 17:24:16.447750092+01:00,421
2019-09-27 17:24:16.646650076+01:00,421
2019-09-27 17:24:16.846600056+01:00,421
2019-09-27 17:24:17.046649933+01:00,421
2019-09-27 17:24:17.246799946+01:00,422
2019-09-27 17:24:17.446949959+01:00,422
2019-09-27 17:24:17.646850109+01:00,422
2019-09-27 17:24:17.846750021+01:00,422
2019-09-27 17:24:18.046900034+01:00,422
2019-09-27 17:24:18.246850014+01:00,423
2019-09-27 17:24:18.446949959+01:00,423
2019-09-27 17:24:18.646749973+01:00,423
2019-09-27 17:24:18.846750021+01:00,423
2019-09-27 17:24:19.047049999+01:00,423
2019-09-27 17:24:19.246750116+01:00,424
2019-09-27 17:24:19.446799994+01:00,424
2019-09-27 17:24:19.648200035+01:00,424
2019-09-27 17:24:19.846849918+01:00,424
2019-09-27 17:24:20.046900034+01:00,424
2019-09-27 17:24:20.246900082+01:00,425
2019-09-27 17:24:20.447149992+01:00,425
2019-09-27 17:24:20.647150040+01:00,425
2019-09-27 17:24:20.846999884+01:00,425
2019-09-27 17:24:21.047049999+01:00,425
2019-09-27 17:24:21.247250080+01:00,426
2019-09-27 17:24:21.447050095+01:00,426
2019-09-27 17:24:21.646950006+01:00,426
2019-09-27 17:24:21.847100019+01:00,426
2019-09-27 17:24:22.047100067+01:00,426
2019-09-27 17:24:22.247349977+01:00,427
2019-09-27 17:24:22.447249889+01:00,427
2019-09-27 17:24:22.647000074+01:00,427
2019-09-27 17:24:22.847199917+01:00,427
2019-09-27 17:24:23.047049999+01:00,427
2019-09-27 17:24:23.247200012+01:00,428
2019-09-27 17:24:23.447050095+01:00,428
2019-09-27 17:24:23.647049904+01:00,428
2019-09-27 17:24:23.847100019+01:00,428
2019-09-27 17:24:24.047199965+01:00,428
2019-09-27 17:24:24.247200012+01:00,428
2019-09-27 17:24:24.448349953+01:00,429
2019-09-27 17:24:24.647150040+01:00,429
2019-09-27 17:24:24.847249985+01:00,429
2019-09-27 17:24:25.047199965+01:00,429
2019-09-27 17:24:25.248399973+01:00,430
2019-09-27 17:24:25.447200060+01:00,430
2019-09-27 17:24:25.647300005+01:00,430
2019-09-27 17:24:25.847249985+01:00,430
2019-09-27 17:24:26.047450066+01:00,430
2019-09-27 17:24:26.247400045+01:00,430
2019-09-27 17:24:26.447249889+01:00,431
2019-09-27 17:24:26.647300005+01:00,431
2019-09-27 17:24:26.847399950+01:00,431
2019-09-27 17:24:27.047349930+01:00,431
2019-09-27 17:24:27.248250008+01:00,431
2019-09-27 17:24:27.447350025+01:00,432
2019-09-27 17:24:27.647500038+01:00,432
2019-09-27 17:24:27.847549915+01:00,432
2019-09-27 17:24:28.047499895+01:00,432
2019-09-27 17:24:28.248650074+01:00,432
2019-09-27 17:24:28.447400093+01:00,433
2019-09-27 17:24:28.647449970+01:00,433
2019-09-27 17:24:28.847549915+01:00,433
2019-09-27 17:24:29.047499895+01:00,433
2019-09-27 17:24:29.247550011+01:00,433
2019-09-27 17:24:29.447499990+01:00,434
2019-09-27 17:24:29.647500038+01:00,434
2019-09-27 17:24:29.847500086+01:00,434
2019-09-27 17:24:30.047549963+01:00,434
2019-09-27 17:24:30.247600079+01:00,434
2019-09-27 17:24:30.447649956+01:00,435
2019-09-27 17:24:30.648000002+01:00,435
2019-09-27 17:24:30.847700119+01:00,435
2019-09-27 17:24:31.047800064+01:00,435
2019-09-27 17:24:31.247750044+01:00,435
2019-09-27 17:24:31.447649956+01:00,436
2019-09-27 17:24:31.647700071+01:00,436
2019-09-27 17:24:31.847650051+01:00,436
2019-09-27 17:24:32.048850060+01:00,436
2019-09-27 17:24:32.247699976+01:00,436
2019-09-27 17:24:32.447700024+01:00,437
2019-09-27 17:24:32.647850037+01:00,437
2019-09-27 17:24:32.847800016+01:00,437
2019-09-27 17:24:33.047899961+01:00,437
2019-09-27 17:24:33.247750044+01:00,437
2019-09-27 17:24:33.447849989+01:00,438
2019-09-27 17:24:33.647749901+01:00,438
2019-09-27 17:24:33.847800016+01:00,438
2019-09-27 17:24:34.047800064+01:00,438
2019-09-27 17:24:34.247849941+01:00,438
2019-09-27 17:24:34.447900057+01:00,439
2019-09-27 17:24:34.647850037+01:00,439
2019-09-27 17:24:34.847850084+01:00,439
2019-09-27 17:24:35.048099995+01:00,439
2019-09-27 17:24:35.247900009+01:00,439
2019-09-27 17:24:35.447900057+01:00,440
2019-09-27 17:24:35.648000002+01:00,440
2019-09-27 17:24:35.847949982+01:00,440
2019-09-27 17:24:36.047950029+01:00,440
2019-09-27 17:24:36.247950077+01:00,440
2019-09-27 17:24:36.448050022+01:00,441
2019-09-27 17:24:36.648000002+01:00,441
2019-09-27 17:24:36.848099947+01:00,441
2019-09-27 17:24:37.048049927+01:00,441
2019-09-27 17:24:37.248049974+01:00,441
2019-09-27 17:24:37.448050022+01:00,442
2019-09-27 17:24:37.648149967+01:00,442
2019-09-27 17:24:37.848249912+01:00,442
2019-09-27 17:24:38.048150063+01:00,442
2019-09-27 17:24:38.248150110+01:00,442
2019-09-27 17:24:38.448100090+01:00,443
2019-09-27 17:24:38.648149967+01:00,443
2019-09-27 17:24:38.848150015+01:00,443
2019-09-27 17:24:39.048199892+01:00,443
2019-09-27 17:24:39.248199940+01:00,443
2019-09-27 17:24:39.448199987+01:00,444
2019-09-27 17:24:39.648200035+01:00,444
2019-09-27 17:24:39.848249912+01:00,444
2019-09-27 17:24:40.048249960+01:00,444
2019-09-27 17:24:40.248250008+01:00,444
2019-09-27 17:24:40.448400021+01:00,445
2019-09-27 17:24:40.648449898+01:00,445
2019-09-27 17:24:40.848500013+01:00,445
2019-09-27 17:24:41.048399925+01:00,445
2019-09-27 17:24:41.248300076+01:00,445
2019-09-27 17:24:41.448450089+01:00,446
2019-09-27 17:24:41.648449898+01:00,446
2019-09-27 17:24:41.848400116+01:00,446
2019-09-27 17:24:42.048449993+01:00,446
2019-09-27 17:24:42.248699903+01:00,446
2019-09-27 17:24:42.448400021+01:00,447
2019-09-27 17:24:42.648400068+01:00,447
2019-09-27 17:24:42.848400116+01:00,447
2019-09-27 17:24:43.048449993+01:00,447
2019-09-27 17:24:43.248600006+01:00,447
2019-09-27 17:24:43.448750019+01:00,447
2019-09-27 17:24:43.648600101+01:00,448
2019-09-27 17:24:43.848500013+01:00,448
2019-09-27 17:24:44.048850060+01:00,448
2019-09-27 17:24:44.248549938+01:00,448
2019-09-27 17:24:44.448649883+01:00,449
2019-09-27 17:24:44.648699999+01:00,449
2019-09-27 17:24:44.848550081+01:00,449
2019-09-27 17:24:45.049249887+01:00,449
2019-09-27 17:24:45.248600006+01:00,449
2019-09-27 17:24:45.448600054+01:00,450
2019-09-27 17:24:45.648699999+01:00,450
