timestamps,S1_PID_0C_EngineRPM
2019-09-27 17:20:10.530050039+01:00,2428.0
2019-09-27 17:20:10.729749918+01:00,2438.0
2019-09-27 17:20:10.930000067+01:00,2442.0
2019-09-27 17:20:11.129800081+01:00,2448.0
2019-09-27 17:20:11.329900026+01:00,2452.0
2019-09-27 17:20:11.530349969+01:00,2452.0
2019-09-27 17:20:11.730050087+01:00,2467.0
2019-09-27 17:20:11.929800034+01:00,2463.0
2019-09-27 17:20:12.129849911+01:00,2461.0
2019-09-27 17:20:12.329849958+01:00,2453.0
2019-09-27 17:20:12.530200005+01:00,2453.0
2019-09-27 17:20:12.730149984+01:00,2457.0
2019-09-27 17:20:12.929899931+01:00,2463.0
2019-09-27 17:20:13.130049944+01:00,2470.0
2019-09-27 17:20:13.329950094+01:00,2478.0
2019-09-27 17:20:13.529900074+01:00,2486.0
2019-09-27 17:20:13.730050087+01:00,2491.0
2019-09-27 17:20:13.930000067+01:00,2497.0
2019-09-27 17:20:14.130000114+01:00,2500.0
2019-09-27 17:20:14.330399990+01:00,2505.0
2019-09-27 17:20:14.531150103+01:00,2515.0
2019-09-27 17:20:14.730050087+01:00,2514.0
2019-09-27 17:20:14.930049896+01:00,2528.0
2019-09-27 17:20:15.130650043+01:00,2524.0
2019-09-27 17:20:15.330100060+01:00,2538.0
2019-09-27 17:20:15.530100107+01:00,2538.0
2019-09-27 17:20:15.730149984+01:00,2548.0
2019-09-27 17:20:15.930449963+01:00,2555.0
2019-09-27 17:20:16.130500077+01:00,2559.0
2019-09-27 17:20:16.330250025+01:00,2564.0
2019-09-27 17:20:16.530250071+01:00,2571.0
2019-09-27 17:20:16.731300116+01:00,2578.0
2019-09-27 17:20:16.930150032+01:00,2584.0
2019-09-27 17:20:17.130300045+01:00,2592.0
2019-09-27 17:20:17.330300093+01:00,2580.0
2019-09-27 17:20:17.530600070+01:00,2604.0
2019-09-27 17:20:17.730350018+01:00,2602.0
2019-09-27 17:20:17.930350065+01:00,2611.0
2019-09-27 17:20:18.130399941+01:00,2620.0
2019-09-27 17:20:18.330600023+01:00,2628.0
2019-09-27 17:20:18.530450106+01:00,2630.0
2019-09-27 17:20:18.730449915+01:00,2520.0
2019-09-27 17:20:18.930350065+01:00,2260.0
2019-09-27 17:20:19.130549907+01:00,2011.0
2019-09-27 17:20:19.330399990+01:00,1731.0
2019-09-27 17:20:19.530299902+01:00,1474.0
2019-09-27 17:20:19.730299950+01:00,1236.0
2019-09-27 17:20:19.930550098+01:00,1108.0
2019-09-27 17:20:20.130350112+01:00,1102.0
2019-09-27 17:20:20.330349922+01:00,1054.0
2019-09-27 17:20:20.530450106+01:00,981.0
2019-09-27 17:20:20.730550051+01:00,921.0
2019-09-27 17:20:20.930399895+01:00,855.0
2019-09-27 17:20:21.130450010+01:00,855.0
2019-09-27 17:20:21.330549955+01:00,896.0
2019-09-27 17:20:21.530450106+01:00,889.0
2019-09-27 17:20:21.730400085+01:00,861.0
2019-09-27 17:20:21.930449963+01:00,869.0
2019-09-27 17:20:22.130399941+01:00,873.0
2019-09-27 17:20:22.330399990+01:00,873.0
2019-09-27 17:20:22.530600070+01:00,882.0
2019-09-27 17:20:22.730550051+01:00,896.0
2019-09-27 17:20:22.930649996+01:00,904.0
2019-09-27 17:20:23.130549907+01:00,908.0
2019-09-27 17:20:23.326499939+01:00,912.0
2019-09-27 17:20:23.530699967+01:00,916.0
2019-09-27 17:20:23.730600119+01:00,923.0
2019-09-27 17:20:23.930749893+01:00,925.0
2019-09-27 17:20:24.130650043+01:00,923.0
2019-09-27 17:20:24.326149940+01:00,921.0
2019-09-27 17:20:24.530849934+01:00,907.0
2019-09-27 17:20:24.730649948+01:00,906.0
2019-09-27 17:20:24.930700064+01:00,895.0
2019-09-27 17:20:25.130599976+01:00,892.0
2019-09-27 17:20:25.330800056+01:00,901.0
2019-09-27 17:20:25.530649900+01:00,897.0
2019-09-27 17:20:25.730750084+01:00,886.0
2019-09-27 17:20:25.930999994+01:00,888.0
2019-09-27 17:20:26.130700111+01:00,907.0
2019-09-27 17:20:26.330849886+01:00,887.0
2019-09-27 17:20:26.530750036+01:00,888.0
2019-09-27 17:20:26.730700016+01:00,908.0
2019-09-27 17:20:26.930799961+01:00,906.0
2019-09-27 17:20:27.131099939+01:00,907.0
2019-09-27 17:20:27.330849886+01:00,904.0
2019-09-27 17:20:27.530750036+01:00,910.0
2019-09-27 17:20:27.730750084+01:00,918.0
2019-09-27 17:20:27.930949926+01:00,915.0
2019-09-27 17:20:28.130899906+01:00,901.0
2019-09-27 17:20:28.330950022+01:00,917.0
2019-09-27 17:20:28.531049966+01:00,920.0
2019-09-27 17:20:28.730950117+01:00,889.0
2019-09-27 17:20:28.930850029+01:00,882.0
2019-09-27 17:20:29.131000042+01:00,878.0
2019-09-27 17:20:29.331150055+01:00,905.0
2019-09-27 17:20:29.530999899+01:00,903.0
2019-09-27 17:20:29.730950117+01:00,886.0
2019-09-27 17:20:29.931200027+01:00,893.0
2019-09-27 17:20:50.932699919+01:00,1487.0
2019-09-27 17:20:51.132550001+01:00,1443.0
2019-09-27 17:20:51.332600117+01:00,1478.0
2019-09-27 17:20:51.532550097+01:00,1482.0
2019-09-27 17:20:51.732399940+01:00,1459.0
2019-09-27 17:20:51.932549953+01:00,1452.0
2019-09-27 17:20:52.132849932+01:00,1453.0
2019-09-27 17:20:52.332550049+01:00,1466.0
2019-09-27 17:20:52.532799959+01:00,1478.0
2019-09-27 17:20:52.732749939+01:00,1487.0
2019-09-27 17:20:52.932749987+01:00,1501.0
2019-09-27 17:20:53.128649950+01:00,1514.0
2019-09-27 17:20:53.332750082+01:00,1523.0
2019-09-27 17:20:53.532700062+01:00,1558.0
2019-09-27 17:20:53.732800007+01:00,1561.0
2019-09-27 17:20:53.932800055+01:00,1559.0
2019-09-27 17:20:54.132800102+01:00,1519.0
2019-09-27 17:20:54.332799911+01:00,1605.0
2019-09-27 17:20:54.532850026+01:00,1526.0
2019-09-27 17:20:54.732850075+01:00,1564.0
2019-09-27 17:20:54.932899952+01:00,1571.0
2019-09-27 17:20:55.132950068+01:00,1533.0
2019-09-27 17:20:55.332999945+01:00,1523.0
2019-09-27 17:20:55.532949923+01:00,1511.0
2019-09-27 17:20:55.732949972+01:00,1493.0
2019-09-27 17:20:55.932950020+01:00,1474.0
2019-09-27 17:20:56.132999897+01:00,1461.0
2019-09-27 17:20:56.332799911+01:00,1434.0
2019-09-27 17:20:56.532999992+01:00,1418.0
2019-09-27 17:20:56.733700037+01:00,1404.0
2019-09-27 17:20:56.933150053+01:00,1405.0
2019-09-27 17:20:57.132999897+01:00,1389.0
2019-09-27 17:20:57.332999945+01:00,1439.0
2019-09-27 17:20:57.533149958+01:00,1426.0
2019-09-27 17:20:57.732899904+01:00,1412.0
2019-09-27 17:20:57.932899952+01:00,1465.0
2019-09-27 17:20:58.133100033+01:00,1420.0
2019-09-27 17:20:58.333100080+01:00,1455.0
2019-09-27 17:20:58.533099890+01:00,1437.0
2019-09-27 17:20:58.732949972+01:00,1471.0
2019-09-27 17:20:58.933249950+01:00,1439.0
2019-09-27 17:20:59.133199930+01:00,1430.0
2019-09-27 17:20:59.332950115+01:00,1461.0
2019-09-27 17:20:59.533200026+01:00,1426.0
2019-09-27 17:20:59.733050108+01:00,1412.0
2019-09-27 17:20:59.933199883+01:00,1401.0
2019-09-27 17:21:00.133249998+01:00,1364.0
2019-09-27 17:21:00.333450079+01:00,1336.0
2019-09-27 17:21:00.533050060+01:00,1289.0
2019-09-27 17:21:00.734299898+01:00,1262.0
2019-09-27 17:21:00.933300018+01:00,1228.0
2019-09-27 17:21:01.133300066+01:00,1203.0
2019-09-27 17:21:01.333199978+01:00,1236.0
2019-09-27 17:21:01.533299922+01:00,1168.0
2019-09-27 17:21:01.733350039+01:00,1202.0
2019-09-27 17:21:01.933150053+01:00,1205.0
2019-09-27 17:21:02.133399963+01:00,1213.0
2019-09-27 17:21:02.333499908+01:00,1233.0
2019-09-27 17:21:02.533349991+01:00,1254.0
2019-09-27 17:21:02.733350039+01:00,1275.0
2019-09-27 17:21:02.933399916+01:00,1286.0
2019-09-27 17:21:03.133500099+01:00,1300.0
2019-09-27 17:21:03.333450079+01:00,1306.0
2019-09-27 17:21:03.533449888+01:00,1318.0
2019-09-27 17:21:03.733449936+01:00,1317.0
2019-09-27 17:21:03.933449984+01:00,1334.0
2019-09-27 17:21:04.133549929+01:00,1351.0
2019-09-27 17:21:04.333549976+01:00,1376.0
2019-09-27 17:21:04.533550023+01:00,1411.0
2019-09-27 17:21:04.733700037+01:00,1454.0
2019-09-27 17:21:04.933599949+01:00,1489.0
2019-09-27 17:21:05.134649992+01:00,1525.0
2019-09-27 17:21:05.333849907+01:00,1599.0
2019-09-27 17:21:05.533750057+01:00,1659.0
2019-09-27 17:21:05.733799934+01:00,1712.0
2019-09-27 17:21:05.933799982+01:00,1785.0
2019-09-27 17:21:06.133650064+01:00,1837.0
2019-09-27 17:21:06.333849907+01:00,1889.0
2019-09-27 17:21:06.533449888+01:00,1946.0
2019-09-27 17:21:06.733449936+01:00,2010.0
2019-09-27 17:21:06.933850050+01:00,2058.0
2019-09-27 17:21:07.133500099+01:00,2104.0
2019-09-27 17:21:07.333549976+01:00,2157.0
2019-09-27 17:21:07.533499956+01:00,2216.0
2019-09-27 17:21:07.733500004+01:00,2278.0
2019-09-27 17:21:07.933549881+01:00,2301.0
2019-09-27 17:21:08.133599997+01:00,2350.0
2019-09-27 17:21:08.333750010+01:00,2392.0
