timestamps,S1_PID_0D_VehicleSpeed
2019-09-27 17:21:19.954349995+01:00,45
2019-09-27 17:21:20.154400110+01:00,46
2019-09-27 17:21:20.354549885+01:00,46
2019-09-27 17:21:20.554650068+01:00,46
2019-09-27 17:21:20.754549980+01:00,46
2019-09-27 17:21:20.954550028+01:00,46
2019-09-27 17:21:21.154550076+01:00,45
2019-09-27 17:21:21.354549885+01:00,45
2019-09-27 17:21:21.554450035+01:00,45
2019-09-27 17:21:21.754499912+01:00,45
2019-09-27 17:21:21.954600096+01:00,45
2019-09-27 17:21:22.154500008+01:00,45
2019-09-27 17:21:22.354500055+01:00,45
2019-09-27 17:21:22.554549932+01:00,45
2019-09-27 17:21:22.754549980+01:00,45
2019-09-27 17:21:22.954550028+01:00,45
2019-09-27 17:21:23.154550076+01:00,45
2019-09-27 17:21:23.354700089+01:00,46
2019-09-27 17:21:23.554600+01:00,46
2019-09-27 17:21:23.754549980+01:00,46
2019-09-27 17:21:23.955800056+01:00,46
2019-09-27 17:21:24.154900074+01:00,46
2019-09-27 17:21:24.354700089+01:00,47
2019-09-27 17:21:24.554850101+01:00,47
2019-09-27 17:21:24.754699945+01:00,47
2019-09-27 17:21:24.950449944+01:00,47
2019-09-27 17:21:25.154700041+01:00,47
2019-09-27 17:21:25.354749918+01:00,48
2019-09-27 17:21:25.554749966+01:00,48
2019-09-27 17:21:25.754750013+01:00,48
2019-09-27 17:21:25.954750061+01:00,48
2019-09-27 17:21:26.154799938+01:00,48
2019-09-27 17:21:26.355050087+01:00,48
2019-09-27 17:21:26.554899931+01:00,49
2019-09-27 17:21:26.754950047+01:00,49
2019-09-27 17:21:26.954849958+01:00,49
2019-09-27 17:21:27.154850006+01:00,49
2019-09-27 17:21:27.350850105+01:00,50
2019-09-27 17:21:27.555000067+01:00,50
2019-09-27 17:21:27.754899979+01:00,50
2019-09-27 17:21:27.954900026+01:00,50
2019-09-27 17:21:28.154949903+01:00,51
2019-09-27 17:21:28.354949951+01:00,51
2019-09-27 17:21:28.555099964+01:00,51
2019-09-27 17:21:28.755049944+01:00,51
2019-09-27 17:21:28.955100060+01:00,51
2019-09-27 17:21:29.150700092+01:00,51
2019-09-27 17:21:29.355099916+01:00,50
2019-09-27 17:21:29.555099964+01:00,50
2019-09-27 17:21:29.755049944+01:00,49
2019-09-27 17:21:29.955049992+01:00,49
2019-09-27 17:21:30.155349970+01:00,49
2019-09-27 17:21:30.355249882+01:00,49
2019-09-27 17:21:30.555099964+01:00,48
2019-09-27 17:21:30.755399942+01:00,48
2019-09-27 17:21:30.955199957+01:00,48
2019-09-27 17:21:31.155250072+01:00,47
2019-09-27 17:21:31.355449915+01:00,47
2019-09-27 17:21:31.555150032+01:00,47
2019-09-27 17:21:31.755249977+01:00,47
2019-09-27 17:21:31.955149889+01:00,47
2019-09-27 17:21:32.155200005+01:00,47
2019-09-27 17:21:32.355200052+01:00,47
2019-09-27 17:21:32.555449963+01:00,47
2019-09-27 17:21:32.755249977+01:00,47
2019-09-27 17:21:32.955300093+01:00,47
2019-09-27 17:21:33.155250072+01:00,47
2019-09-27 17:21:33.355449915+01:00,47
2019-09-27 17:21:33.555299997+01:00,47
2019-09-27 17:21:33.755300045+01:00,47
2019-09-27 17:21:33.956500053+01:00,47
2019-09-27 17:21:34.150949955+01:00,47
2019-09-27 17:21:34.355400085+01:00,47
2019-09-27 17:21:34.555550098+01:00,47
2019-09-27 17:21:34.755350113+01:00,47
2019-09-27 17:21:34.955549955+01:00,47
2019-09-27 17:21:35.155499935+01:00,47
2019-09-27 17:21:35.355550051+01:00,47
2019-09-27 17:21:35.555399895+01:00,47
2019-09-27 17:21:35.755450010+01:00,46
2019-09-27 17:21:35.955549955+01:00,46
2019-09-27 17:21:36.155499935+01:00,46
2019-09-27 17:21:36.355600119+01:00,45
2019-09-27 17:21:36.555599928+01:00,45
2019-09-27 17:21:36.755500078+01:00,44
2019-09-27 17:21:36.955549955+01:00,44
2019-09-27 17:21:37.155550003+01:00,43
2019-09-27 17:21:37.355649948+01:00,43
2019-09-27 17:21:37.555700064+01:00,43
2019-09-27 17:21:37.755850077+01:00,42
2019-09-27 17:21:37.955600023+01:00,42
2019-09-27 17:21:38.155849934+01:00,41
2019-09-27 17:21:38.355600119+01:00,41
2019-09-27 17:21:38.555749893+01:00,40
2019-09-27 17:21:38.755650043+01:00,39
2019-09-27 17:21:38.955699921+01:00,39
2019-09-27 17:21:39.155649900+01:00,38
2019-09-27 17:21:39.355700016+01:00,38
2019-09-27 17:21:39.555700064+01:00,37
2019-09-27 17:21:39.755850077+01:00,37
2019-09-27 17:21:39.955950022+01:00,36
2019-09-27 17:21:40.155999899+01:00,36
2019-09-27 17:21:40.355950117+01:00,35
2019-09-27 17:21:40.555799961+01:00,35
2019-09-27 17:21:40.755899906+01:00,35
2019-09-27 17:21:40.955849886+01:00,34
2019-09-27 17:21:41.155900002+01:00,34
2019-09-27 17:21:41.355950117+01:00,34
2019-09-27 17:21:41.556099892+01:00,33
2019-09-27 17:21:41.755850077+01:00,33
2019-09-27 17:21:41.957050085+01:00,33
2019-09-27 17:21:42.156049967+01:00,33
2019-09-27 17:21:42.355950117+01:00,32
2019-09-27 17:21:42.556149960+01:00,32
2019-09-27 17:21:42.755949974+01:00,32
2019-09-27 17:21:42.956099987+01:00,31
2019-09-27 17:21:43.156049967+01:00,31
2019-09-27 17:21:43.355999947+01:00,31
2019-09-27 17:21:43.556050062+01:00,30
2019-09-27 17:21:43.756050110+01:00,30
2019-09-27 17:21:43.956249952+01:00,30
2019-09-27 17:21:44.156349897+01:00,30
2019-09-27 17:21:44.356149912+01:00,30
2019-09-27 17:21:44.556149960+01:00,29
2019-09-27 17:21:44.756649971+01:00,29
2019-09-27 17:21:44.956799984+01:00,29
2019-09-27 17:21:45.156699896+01:00,29
2019-09-27 17:21:45.356300116+01:00,29
2019-09-27 17:21:45.556250095+01:00,28
2019-09-27 17:21:45.756249905+01:00,28
2019-09-27 17:21:45.956399918+01:00,27
2019-09-27 17:21:46.156349897+01:00,27
2019-09-27 17:21:46.356300116+01:00,26
2019-09-27 17:21:46.557049990+01:00,25
2019-09-27 17:21:46.756999969+01:00,24
2019-09-27 17:21:46.956350088+01:00,23
2019-09-27 17:21:47.156399965+01:00,22
2019-09-27 17:21:47.356400013+01:00,20
2019-09-27 17:21:47.556950092+01:00,19
2019-09-27 17:21:47.756949902+01:00,18
2019-09-27 17:21:47.956949949+01:00,17
2019-09-27 17:21:48.157150030+01:00,16
2019-09-27 17:21:48.357100010+01:00,14
2019-09-27 17:21:48.557049990+01:00,13
2019-09-27 17:21:48.756850004+01:00,12
2019-09-27 17:21:48.956899881+01:00,10
2019-09-27 17:21:49.156349897+01:00,9
2019-09-27 17:21:49.356400013+01:00,9
2019-09-27 17:21:49.557149887+01:00,8
2019-09-27 17:21:49.756850004+01:00,7
2019-09-27 17:21:49.956850052+01:00,7
2019-09-27 17:21:50.157350063+01:00,7
2019-09-27 17:21:50.357100010+01:00,6
2019-09-27 17:21:50.556950092+01:00,6
2019-09-27 17:22:08.758049965+01:00,10
2019-09-27 17:22:08.957750082+01:00,10
2019-09-27 17:22:09.157850027+01:00,11
2019-09-27 17:22:09.357899904+01:00,12
2019-09-27 17:22:09.558049917+01:00,12
2019-09-27 17:22:09.757800102+01:00,13
2019-09-27 17:22:09.958050013+01:00,14
2019-09-27 17:22:10.159100056+01:00,14
2019-09-27 17:22:10.358050108+01:00,15
2019-09-27 17:22:10.558150053+01:00,15
2019-09-27 17:22:10.757999897+01:00,15
2019-09-27 17:22:10.958149910+01:00,15
2019-09-27 17:22:11.158149958+01:00,15
2019-09-27 17:22:11.358200073+01:00,15
2019-09-27 17:22:11.557899952+01:00,16
2019-09-27 17:22:11.758049965+01:00,16
2019-09-27 17:22:11.957950115+01:00,17
2019-09-27 17:22:12.157949924+01:00,18
2019-09-27 17:22:12.358350039+01:00,19
2019-09-27 17:22:12.558000088+01:00,20
2019-09-27 17:22:12.757999897+01:00,21
2019-09-27 17:22:12.959150076+01:00,22
2019-09-27 17:22:13.158250093+01:00,22
2019-09-27 17:22:13.358050108+01:00,23
2019-09-27 17:22:13.558049917+01:00,23
2019-09-27 17:22:13.758049965+01:00,23
2019-09-27 17:22:13.958050013+01:00,23
2019-09-27 17:22:14.158099890+01:00,23
2019-09-27 17:22:14.358099937+01:00,23
2019-09-27 17:22:14.558099985+01:00,23
2019-09-27 17:22:14.758150101+01:00,23
2019-09-27 17:22:14.958149910+01:00,23
2019-09-27 17:22:15.158149958+01:00,23
2019-09-27 17:22:15.358200073+01:00,24
2019-09-27 17:22:15.558199883+01:00,24
2019-09-27 17:22:15.758399963+01:00,25
2019-09-27 17:22:15.958199978+01:00,26
2019-09-27 17:22:16.158449888+01:00,27
2019-09-27 17:22:16.358249903+01:00,29
2019-09-27 17:22:16.558249950+01:00,30
2019-09-27 17:22:16.758450031+01:00,31
2019-09-27 17:22:16.958549976+01:00,32
2019-09-27 17:22:17.158499956+01:00,33
2019-09-27 17:22:17.358299971+01:00,34
2019-09-27 17:22:17.558300018+01:00,35
2019-09-27 17:22:17.758349895+01:00,36
2019-09-27 17:22:17.958699942+01:00,37
2019-09-27 17:22:18.159499884+01:00,38
2019-09-27 17:22:18.358500004+01:00,39
2019-09-27 17:22:18.558749914+01:00,40
2019-09-27 17:22:18.758599997+01:00,41
2019-09-27 17:22:18.958400011+01:00,41
2019-09-27 17:22:19.158699989+01:00,42
2019-09-27 17:22:19.358449936+01:00,42
2019-09-27 17:22:19.558449984+01:00,42
2019-09-27 17:22:19.758500099+01:00,42
2019-09-27 17:22:19.958499908+01:00,42
2019-09-27 17:22:20.158550024+01:00,43
2019-09-27 17:22:20.358799934+01:00,43
2019-09-27 17:22:20.558650017+01:00,43
2019-09-27 17:22:20.758650064+01:00,43
2019-09-27 17:22:20.958750010+01:00,43
2019-09-27 17:22:21.158900023+01:00,43
2019-09-27 17:22:21.358850002+01:00,42
2019-09-27 17:22:21.558599949+01:00,43
2019-09-27 17:22:21.758850098+01:00,42
2019-09-27 17:22:21.959000111+01:00,43
2019-09-27 17:22:22.158950090+01:00,43
2019-09-27 17:22:22.358900070+01:00,43
2019-09-27 17:22:22.558700085+01:00,43
2019-09-27 17:22:22.758650064+01:00,43
2019-09-27 17:22:22.958699942+01:00,43
2019-09-27 17:22:23.158699989+01:00,44
2019-09-27 17:22:23.358850002+01:00,44
2019-09-27 17:22:23.558799982+01:00,44
2019-09-27 17:22:23.758899927+01:00,44
2019-09-27 17:22:23.958849907+01:00,45
2019-09-27 17:22:24.158900023+01:00,45
2019-09-27 17:22:24.358900070+01:00,45
2019-09-27 17:22:24.558949947+01:00,46
2019-09-27 17:22:24.759000063+01:00,46
2019-09-27 17:22:24.959000111+01:00,46
2019-09-27 17:22:25.159100056+01:00,47
2019-09-27 17:22:25.359349966+01:00,47
2019-09-27 17:22:25.558850050+01:00,47
2019-09-27 17:22:25.759200096+01:00,47
2019-09-27 17:22:25.958899975+01:00,48
2019-09-27 17:22:26.159250021+01:00,48
2019-09-27 17:22:26.358949900+01:00,48
2019-09-27 17:22:26.559050083+01:00,48
2019-09-27 17:22:26.758949995+01:00,48
2019-09-27 17:22:26.958950043+01:00,49
2019-09-27 17:22:27.159849882+01:00,49
2019-09-27 17:22:27.358999968+01:00,49
2019-09-27 17:22:27.559099913+01:00,49
2019-09-27 17:22:27.759000063+01:00,49
2019-09-27 17:22:27.959000111+01:00,49
2019-09-27 17:22:28.159049988+01:00,49
2019-09-27 17:22:28.359750032+01:00,49
2019-09-27 17:22:28.559099913+01:00,49
2019-09-27 17:22:28.759099960+01:00,49
2019-09-27 17:22:28.959100008+01:00,50
2019-09-27 17:22:29.159149885+01:00,50
2019-09-27 17:22:29.359149933+01:00,50
2019-09-27 17:22:29.559149981+01:00,50
2019-09-27 17:22:29.759150028+01:00,50
2019-09-27 17:22:29.959199905+01:00,50
2019-09-27 17:22:30.159600019+01:00,51
2019-09-27 17:22:30.359400034+01:00,51
2019-09-27 17:22:30.559350014+01:00,51
2019-09-27 17:22:30.759350061+01:00,51
2019-09-27 17:22:30.959350109+01:00,51
2019-09-27 17:22:31.159399986+01:00,52
2019-09-27 17:22:31.359400034+01:00,52
2019-09-27 17:22:31.559299946+01:00,52
2019-09-27 17:22:31.759350061+01:00,52
2019-09-27 17:22:31.959300041+01:00,52
2019-09-27 17:22:32.159349918+01:00,53
2019-09-27 17:22:32.359450102+01:00,53
2019-09-27 17:22:32.559449911+01:00,53
2019-09-27 17:22:32.759350061+01:00,53
2019-09-27 17:22:32.959399939+01:00,53
2019-09-27 17:22:33.159549952+01:00,53
2019-09-27 17:22:33.359450102+01:00,53
2019-09-27 17:22:33.559449911+01:00,53
2019-09-27 17:22:33.759449959+01:00,53
2019-09-27 17:22:33.959450006+01:00,53
2019-09-27 17:22:34.159499884+01:00,53
2019-09-27 17:22:34.359499931+01:00,53
2019-09-27 17:22:34.559499979+01:00,52
2019-09-27 17:22:34.759649992+01:00,52
2019-09-27 17:22:34.959800005+01:00,52
2019-09-27 17:22:35.159650087+01:00,52
2019-09-27 17:22:35.359699965+01:00,52
2019-09-27 17:22:35.559550047+01:00,52
2019-09-27 17:22:35.759599924+01:00,52
2019-09-27 17:22:35.959700108+01:00,52
2019-09-27 17:22:36.159749985+01:00,52
2019-09-27 17:22:36.359699965+01:00,51
2019-09-27 17:22:36.559649944+01:00,51
2019-09-27 17:22:36.759649992+01:00,51
2019-09-27 17:22:36.959650040+01:00,51
2019-09-27 17:22:37.159699917+01:00,51
2019-09-27 17:22:37.360100031+01:00,51
2019-09-27 17:22:37.560750008+01:00,51
2019-09-27 17:22:37.759700060+01:00,51
2019-09-27 17:22:37.959700108+01:00,51
2019-09-27 17:22:38.159849882+01:00,50
2019-09-27 17:22:38.359750032+01:00,50
2019-09-27 17:22:38.559900045+01:00,50
2019-09-27 17:22:38.759799957+01:00,50
2019-09-27 17:22:38.959800005+01:00,50
2019-09-27 17:22:39.159800053+01:00,50
2019-09-27 17:22:39.360100031+01:00,50
2019-09-27 17:22:39.559950113+01:00,50
2019-09-27 17:22:39.759999990+01:00,49
2019-09-27 17:22:39.960050106+01:00,49
2019-09-27 17:22:40.159950018+01:00,49
2019-09-27 17:22:40.359999895+01:00,49
2019-09-27 17:22:40.560050011+01:00,49
2019-09-27 17:22:40.760050058+01:00,49
2019-09-27 17:22:40.960000038+01:00,49
2019-09-27 17:22:41.159950018+01:00,49
2019-09-27 17:22:41.360100031+01:00,49
2019-09-27 17:22:41.559950113+01:00,48
2019-09-27 17:22:41.759999990+01:00,48
2019-09-27 17:22:41.960000038+01:00,48
2019-09-27 17:22:42.160049915+01:00,47
2019-09-27 17:22:42.360049963+01:00,47
2019-09-27 17:22:42.560499907+01:00,46
2019-09-27 17:22:42.760050058+01:00,45
2019-09-27 17:22:42.960050106+01:00,44
2019-09-27 17:22:43.160150051+01:00,44
2019-09-27 17:22:43.360249996+01:00,43
2019-09-27 17:22:43.560100079+01:00,42
2019-09-27 17:22:43.760200024+01:00,41
2019-09-27 17:22:43.960150003+01:00,40
2019-09-27 17:22:44.160150051+01:00,39
2019-09-27 17:22:44.360150099+01:00,38
2019-09-27 17:22:44.560199976+01:00,37
2019-09-27 17:22:44.760200024+01:00,36
2019-09-27 17:22:44.960200071+01:00,36
2019-09-27 17:22:45.160249949+01:00,35
2019-09-27 17:22:45.360249996+01:00,33
2019-09-27 17:22:45.560499907+01:00,32
2019-09-27 17:22:45.760299921+01:00,31
2019-09-27 17:22:45.960249901+01:00,30
2019-09-27 17:22:46.160300016+01:00,29
2019-09-27 17:22:46.360300064+01:00,28
2019-09-27 17:22:46.560349941+01:00,27
2019-09-27 17:22:46.760299921+01:00,26
2019-09-27 17:22:46.960350037+01:00,25
2019-09-27 17:22:47.160350084+01:00,24
2019-09-27 17:22:47.360399961+01:00,22
2019-09-27 17:22:47.560400009+01:00,21
2019-09-27 17:22:47.760400057+01:00,20
2019-09-27 17:22:47.960400105+01:00,19
2019-09-27 17:22:48.160500050+01:00,18
2019-09-27 17:22:48.360450029+01:00,16
2019-09-27 17:22:48.560499907+01:00,15
2019-09-27 17:22:48.760449886+01:00,14
2019-09-27 17:22:48.960799932+01:00,13
2019-09-27 17:22:49.160500050+01:00,11
2019-09-27 17:22:49.360850096+01:00,10
2019-09-27 17:22:49.560650110+01:00,9
2019-09-27 17:22:49.760950089+01:00,8
2019-09-27 17:22:49.960599899+01:00,7
2019-09-27 17:22:50.160599947+01:00,6
2019-09-27 17:22:50.360650063+01:00,6
2019-09-27 17:22:54.960999966+01:00,10
2019-09-27 17:22:55.161149979+01:00,12
2019-09-27 17:22:55.360949993+01:00,13
2019-09-27 17:22:55.560950041+01:00,15
2019-09-27 17:22:55.760950089+01:00,16
2019-09-27 17:22:55.960949898+01:00,17
2019-09-27 17:22:56.161099911+01:00,19
2019-09-27 17:22:56.361000061+01:00,20
2019-09-27 17:22:56.561049938+01:00,21
2019-09-27 17:22:56.761149883+01:00,22
2019-09-27 17:22:56.961250067+01:00,24
2019-09-27 17:22:57.161050081+01:00,24
2019-09-27 17:22:57.361099958+01:00,25
2019-09-27 17:22:57.561249971+01:00,26
2019-09-27 17:22:57.761100054+01:00,26
2019-09-27 17:22:57.961050034+01:00,27
2019-09-27 17:22:58.161200047+01:00,26
2019-09-27 17:22:58.361399889+01:00,26
2019-09-27 17:22:58.561350107+01:00,26
2019-09-27 17:22:58.761149883+01:00,27
2019-09-27 17:22:58.961199999+01:00,27
2019-09-27 17:22:59.162250042+01:00,27
2019-09-27 17:22:59.361350060+01:00,27
2019-09-27 17:22:59.561199903+01:00,26
2019-09-27 17:22:59.761250019+01:00,26
2019-09-27 17:22:59.961250067+01:00,26
2019-09-27 17:23:00.161600113+01:00,26
2019-09-27 17:23:00.361500025+01:00,25
2019-09-27 17:23:00.561450005+01:00,26
2019-09-27 17:23:00.761549950+01:00,27
2019-09-27 17:23:00.961450100+01:00,28
2019-09-27 17:23:01.161900043+01:00,29
2019-09-27 17:23:01.361500025+01:00,30
2019-09-27 17:23:01.561599970+01:00,32
2019-09-27 17:23:01.762449980+01:00,33
2019-09-27 17:23:01.961400032+01:00,34
2019-09-27 17:23:02.161449909+01:00,35
2019-09-27 17:23:02.361550093+01:00,36
2019-09-27 17:23:02.561450005+01:00,37
2019-09-27 17:23:02.761450052+01:00,38
2019-09-27 17:23:02.961649895+01:00,39
2019-09-27 17:23:03.161499977+01:00,39
2019-09-27 17:23:03.361749887+01:00,40
2019-09-27 17:23:03.562150002+01:00,41
2019-09-27 17:23:03.761600018+01:00,42
2019-09-27 17:23:03.961649895+01:00,43
2019-09-27 17:23:04.161550045+01:00,43
2019-09-27 17:23:04.361649990+01:00,43
2019-09-27 17:23:04.561599970+01:00,43
2019-09-27 17:23:04.761600018+01:00,43
2019-09-27 17:23:04.961849928+01:00,43
2019-09-27 17:23:05.161700010+01:00,43
2019-09-27 17:23:05.361649990+01:00,42
2019-09-27 17:23:05.561650038+01:00,42
2019-09-27 17:23:05.761749983+01:00,42
2019-09-27 17:23:05.961649895+01:00,42
2019-09-27 17:23:06.161700010+01:00,42
2019-09-27 17:23:06.361700058+01:00,41
2019-09-27 17:23:06.561700106+01:00,41
2019-09-27 17:23:06.761699915+01:00,41
2019-09-27 17:23:06.961750031+01:00,41
2019-09-27 17:23:07.161750078+01:00,41
2019-09-27 17:23:07.361900091+01:00,42
2019-09-27 17:23:07.561899900+01:00,42
2019-09-27 17:23:07.761800051+01:00,43
2019-09-27 17:23:07.962049961+01:00,44
2019-09-27 17:23:08.161950111+01:00,45
2019-09-27 17:23:08.361850023+01:00,45
2019-09-27 17:23:08.561850071+01:00,46
2019-09-27 17:23:08.761950016+01:00,47
2019-09-27 17:23:08.961899996+01:00,48
2019-09-27 17:23:09.161999941+01:00,49
2019-09-27 17:23:09.362050056+01:00,49
2019-09-27 17:23:09.562050104+01:00,50
2019-09-27 17:23:09.762099981+01:00,51
2019-09-27 17:23:09.961950064+01:00,52
2019-09-27 17:23:10.161999941+01:00,53
2019-09-27 17:23:10.362099886+01:00,53
2019-09-27 17:23:10.562099934+01:00,54
2019-09-27 17:23:10.762099981+01:00,55
2019-09-27 17:23:10.962199926+01:00,56
2019-09-27 17:23:11.162149906+01:00,56
2019-09-27 17:23:11.362200022+01:00,57
2019-09-27 17:23:11.562050104+01:00,57
2019-09-27 17:23:11.762200117+01:00,57
2019-09-27 17:23:11.962150097+01:00,57
2019-09-27 17:23:12.162300110+01:00,57
2019-09-27 17:23:12.362099886+01:00,57
2019-09-27 17:23:12.562150002+01:00,56
2019-09-27 17:23:12.762150049+01:00,56
2019-09-27 17:23:12.962150097+01:00,56
2019-09-27 17:23:13.162149906+01:00,56
2019-09-27 17:23:13.362200022+01:00,55
2019-09-27 17:23:13.562200069+01:00,55
2019-09-27 17:23:13.762200117+01:00,54
2019-09-27 17:23:13.962650061+01:00,54
2019-09-27 17:23:14.162349939+01:00,53
2019-09-27 17:23:14.362349987+01:00,53
2019-09-27 17:23:14.562299967+01:00,53
2019-09-27 17:23:14.762399912+01:00,53
2019-09-27 17:23:14.962300062+01:00,54
2019-09-27 17:23:15.162400007+01:00,54
2019-09-27 17:23:15.362349987+01:00,54
2019-09-27 17:23:15.562350035+01:00,54
2019-09-27 17:23:15.762350082+01:00,55
2019-09-27 17:23:15.962450027+01:00,55
2019-09-27 17:23:16.162650108+01:00,55
2019-09-27 17:23:16.362499952+01:00,55
2019-09-27 17:23:16.562400103+01:00,55
2019-09-27 17:23:16.762399912+01:00,56
2019-09-27 17:23:16.962500095+01:00,56
2019-09-27 17:23:17.162549973+01:00,56
2019-09-27 17:23:17.362449884+01:00,56
2019-09-27 17:23:17.562599897+01:00,56
2019-09-27 17:23:17.762500048+01:00,57
2019-09-27 17:23:17.962500095+01:00,57
2019-09-27 17:23:18.162650108+01:00,57
2019-09-27 17:23:18.362550020+01:00,57
2019-09-27 17:23:18.562700033+01:00,58
2019-09-27 17:23:18.762550116+01:00,58
2019-09-27 17:23:18.962549925+01:00,58
2019-09-27 17:23:19.162750006+01:00,58
2019-09-27 17:23:19.362600088+01:00,57
2019-09-27 17:23:19.562599897+01:00,57
2019-09-27 17:23:19.762799978+01:00,57
2019-09-27 17:23:19.962650061+01:00,57
2019-09-27 17:23:20.162699938+01:00,57
2019-09-27 17:23:20.362750053+01:00,57
2019-09-27 17:23:20.562949896+01:00,57
2019-09-27 17:23:20.763000011+01:00,58
2019-09-27 17:23:20.962850094+01:00,58
2019-09-27 17:23:21.162849903+01:00,58
2019-09-27 17:23:21.362799883+01:00,58
2019-09-27 17:23:21.562750101+01:00,58
