timestamp,speed_mps,accel_mps2
25/09/2017 13:41:41,0,0.555555556
25/09/2017 13:41:42,0.555555556,0
25/09/2017 13:41:43,0.555555556,0
25/09/2017 13:41:44,0.555555556,-0.555555556
25/09/2017 13:41:45,0,0
25/09/2017 13:41:46,0,0
25/09/2017 13:41:47,0,0
25/09/2017 13:41:48,0,0
25/09/2017 13:41:49,0,0
25/09/2017 13:41:50,0,0
25/09/2017 13:41:51,0,0.555555556
25/09/2017 13:41:52,0.555555556,0
25/09/2017 13:41:53,0.555555556,0
25/09/2017 13:41:54,0.555555556,-0.555555556
25/09/2017 13:41:55,0,0
25/09/2017 13:41:56,0,0.555555556
25/09/2017 13:41:57,0.555555556,0
25/09/2017 13:41:58,0.555555556,0.555555556
25/09/2017 13:41:59,1.111111111,0
25/09/2017 13:42:00,1.111111111,0
25/09/2017 13:42:01,1.111111111,0
25/09/2017 13:42:02,1.111111111,-1.111111111
25/09/2017 13:42:03,0,0
25/09/2017 13:42:04,0,0
25/09/2017 13:42:05,0,0
25/09/2017 13:42:06,0,0
25/09/2017 13:42:07,0,0
25/09/2017 13:42:08,0,0
25/09/2017 13:42:09,0,0
25/09/2017 13:42:10,0,0
25/09/2017 13:42:11,0,0
25/09/2017 13:42:12,0,0
25/09/2017 13:42:13,0,0
25/09/2017 13:42:14,0,0
25/09/2017 13:42:15,0,0
25/09/2017 13:42:16,0,0
25/09/2017 13:42:17,0,0
25/09/2017 13:42:18,0,0
25/09/2017 13:42:19,0,0
25/09/2017 13:42:20,0,0
25/09/2017 13:42:21,0,0
25/09/2017 13:42:22,0,0
25/09/2017 13:42:23,0,0
25/09/2017 13:42:24,0,0
25/09/2017 13:42:25,0,0
25/09/2017 13:42:26,0,0
25/09/2017 13:42:27,0,0
25/09/2017 13:42:28,0,0
25/09/2017 13:42:29,0,0
25/09/2017 13:42:30,0,0
25/09/2017 13:42:31,0,0
25/09/2017 13:42:32,0,0
25/09/2017 13:42:33,0,0
25/09/2017 13:42:34,0,0
25/09/2017 13:42:35,0,0
25/09/2017 13:42:36,0,0
25/09/2017 13:42:37,0,0
25/09/2017 13:42:38,0,0
25/09/2017 13:42:39,0,0
25/09/2017 13:42:40,0,0
25/09/2017 13:42:41,0,0
25/09/2017 13:42:42,0,0
25/09/2017 13:42:43,0,0
25/09/2017 13:42:44,0,0
25/09/2017 13:42:45,0,0
25/09/2017 13:42:46,0,0
25/09/2017 13:42:47,0,0
25/09/2017 13:42:48,0,0
25/09/2017 13:42:49,0,0
25/09/2017 13:42:50,0,0
25/09/2017 13:42:51,0,0.555555556
25/09/2017 13:42:52,0.555555556,0
25/09/2017 13:42:53,0.555555556,0
25/09/2017 13:42:54,0.555555556,0
25/09/2017 13:42:55,0.555555556,0
25/09/2017 13:42:56,0.555555556,0
25/09/2017 13:42:57,0.555555556,-0.555555556
25/09/2017 13:42:58,0,0
25/09/2017 13:42:59,0,0
25/09/2017 13:43:00,0,0
25/09/2017 13:43:01,0,0
25/09/2017 13:43:02,0,0
25/09/2017 13:43:03,0,0
25/09/2017 13:43:04,0,0
25/09/2017 13:43:05,0,1.388888889
25/09/2017 13:43:06,1.388888889,0.555555556
25/09/2017 13:43:07,1.944444444,0.277777778
25/09/2017 13:43:08,2.222222222,-0.277777778
25/09/2017 13:43:09,1.944444444,0
25/09/2017 13:43:10,1.944444444,0.277777778
25/09/2017 13:43:11,2.222222222,0.277777778
25/09/2017 13:43:12,2.5,0
25/09/2017 13:43:13,2.5,0.555555556
25/09/2017 13:43:14,3.055555556,0.555555556
25/09/2017 13:43:15,3.611111111,0
25/09/2017 13:43:16,3.611111111,0.277777778
25/09/2017 13:43:17,3.888888889,0
25/09/2017 13:43:18,3.888888889,0
25/09/2017 13:43:19,3.888888889,-0.277777778
25/09/2017 13:43:20,3.611111111,0
25/09/2017 13:43:21,3.611111111,0
25/09/2017 13:43:22,3.611111111,0
25/09/2017 13:43:23,3.611111111,0.277777778
25/09/2017 13:43:24,3.888888889,-0.555555556
25/09/2017 13:43:25,3.333333333,-0.555555556
25/09/2017 13:43:26,2.777777778,0.277777778
25/09/2017 13:43:27,3.055555556,0.555555556
25/09/2017 13:43:28,3.611111111,-0.555555556
25/09/2017 13:43:29,3.055555556,-0.555555556
25/09/2017 13:43:30,2.5,-2.5
25/09/2017 13:43:31,0,1.666666667
25/09/2017 13:43:32,1.666666667,0.277777778
25/09/2017 13:43:33,1.944444444,1.111111111
25/09/2017 13:43:34,3.055555556,0.277777778
25/09/2017 13:43:35,3.333333333,0
25/09/2017 13:43:36,3.333333333,0.277777778
25/09/2017 13:43:37,3.611111111,0
25/09/2017 13:43:38,3.611111111,-0.555555556
25/09/2017 13:43:39,3.055555556,-0.277777778
25/09/2017 13:43:40,2.777777778,0
25/09/2017 13:43:41,2.777777778,0.277777778
25/09/2017 13:43:42,3.055555556,0.555555556
25/09/2017 13:43:43,3.611111111,0.555555556
25/09/2017 13:43:44,4.166666667,0.555555556
25/09/2017 13:43:45,4.722222222,0.555555556
25/09/2017 13:43:46,5.277777778,0.555555556
25/09/2017 13:43:47,5.833333333,0.833333333
25/09/2017 13:43:48,6.666666667,0.555555556
25/09/2017 13:43:49,7.222222222,0.555555556
25/09/2017 13:43:50,7.777777778,0.277777778
25/09/2017 13:43:51,8.055555556,0
25/09/2017 13:43:52,8.055555556,0.277777778
25/09/2017 13:43:53,8.333333333,0
25/09/2017 13:43:54,8.333333333,-0.277777778
25/09/2017 13:43:55,8.055555556,-0.277777778
25/09/2017 13:43:56,7.777777778,0
25/09/2017 13:43:57,7.777777778,0
25/09/2017 13:43:58,7.777777778,0
25/09/2017 13:43:59,7.777777778,0
25/09/2017 13:44:00,7.777777778,-0.277777778
25/09/2017 13:44:01,7.5,0
25/09/2017 13:44:02,7.5,0
25/09/2017 13:44:03,7.5,-0.277777778
25/09/2017 13:44:04,7.222222222,0
25/09/2017 13:44:05,7.222222222,-0.277777778
25/09/2017 13:44:06,6.944444444,0
25/09/2017 13:44:07,6.944444444,-0.277777778
25/09/2017 13:44:08,6.666666667,0
25/09/2017 13:44:09,6.666666667,0
25/09/2017 13:44:10,6.666666667,0
25/09/2017 13:44:11,6.666666667,-0.277777778
25/09/2017 13:44:12,6.388888889,-0.277777778
25/09/2017 13:44:13,6.111111111,0
25/09/2017 13:44:14,6.111111111,0.277777778
25/09/2017 13:44:15,6.388888889,-0.833333333
25/09/2017 13:44:16,5.555555556,-1.111111111
25/09/2017 13:44:17,4.444444444,-0.833333333
25/09/2017 13:44:18,3.611111111,-0.555555556
25/09/2017 13:44:19,3.055555556,-0.833333333
25/09/2017 13:44:20,2.222222222,-0.277777778
25/09/2017 13:44:21,1.944444444,0.277777778
25/09/2017 13:44:22,2.222222222,0.277777778
25/09/2017 13:44:23,2.5,-0.555555556
25/09/2017 13:44:24,1.944444444,-0.277777778
25/09/2017 13:44:25,1.666666667,0.277777778
25/09/2017 13:44:26,1.944444444,-0.277777778
25/09/2017 13:44:27,1.666666667,0.277777778
25/09/2017 13:44:28,1.944444444,0
25/09/2017 13:44:29,1.944444444,0
25/09/2017 13:44:30,1.944444444,0
25/09/2017 13:44:31,1.944444444,0
25/09/2017 13:44:32,1.944444444,0.277777778
25/09/2017 13:44:33,2.222222222,-0.277777778
25/09/2017 13:44:34,1.944444444,0
25/09/2017 13:44:35,1.944444444,0.277777778
25/09/2017 13:44:36,2.222222222,-0.277777778
25/09/2017 13:44:37,1.944444444,0
25/09/2017 13:44:38,1.944444444,0
25/09/2017 13:44:39,1.944444444,0
25/09/2017 13:44:40,1.944444444,0
25/09/2017 13:44:41,1.944444444,0
25/09/2017 13:44:42,1.944444444,-0.555555556
